inquiry number,quote number,order number,product sku,supplier,quantity,created at,margin percentage,unit selling price (INR),unit cost price,converted unit selling price (FC),measurement unit,HSN code,tax rate,tax amount,total
8480,,10210041,BM9E3P5,,4,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E3P6,,8,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E3P7,,2,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E3Q1,,11,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E3Q2,,5,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E4L5,,3,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E4L6,,2,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E4L7,,20,07-Jul-17,,,,,,,,,
8480,,10210041,BM9E4L8,,1,07-Jul-17,,,,,,,,,
8480,,10210041,BM9G4R4,,10,07-Jul-17,,,,,,,,,
8480,,10210041,BM9G4R5,,10,07-Jul-17,,,,,,,,,
8674,,2000148,BM9F5T1,,16,07-Jul-17,,,,,,,,,
8922,,2000274,BM9E7T5,,90,07-Jul-17,,,,,,,,,
8922,,2000274,BM9E7T6,,115,07-Jul-17,,,,,,,,,
8922,,2000274,BM9E7T7,,90,07-Jul-17,,,,,,,,,
8922,,2000274,BM9E7T8,,60,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H2,,2,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H3,,4,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H4,,1,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H5,,14,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H6,,3,07-Jul-17,,,,,,,,,
9234,,2000089,BM9F1H7,,1,07-Jul-17,,,,,,,,,
9261,,2000088-1,BM9F2E5,,2,07-Jul-17,,,,,,,,,
9344,,2000133,BM9E8J3,,30,07-Jul-17,,,,,,,,,
9344,,2000133,BM9E8J3,,30,07-Jul-17,,,,,,,,,
9464,,2000093-1,BM9F3Y4,,2,07-Jul-17,,,,,,,,,
9623,,2000108,BM9F6G4,,10,07-Jul-17,,,,,,,,,
9623,,2000108,BM9F6G5,,10,07-Jul-17,,,,,,,,,
9631,,2000115,BM0C4R8,,3,07-Jul-17,,,,,,,,,
9631,,2000115,BM0C4R9,,3,07-Jul-17,,,,,,,,,
9631,,2000115,BM0C4S0,,3,07-Jul-17,,,,,,,,,
9631,,2000115,BM1G1K9,,1,07-Jul-17,,,,,,,,,
9631,,2000115,BM9F9W1,,3,07-Jul-17,,,,,,,,,
9730,,2000147,BM9F7V3,,12,07-Jul-17,,,,,,,,,
9731,,2000107,BM9F7V4,,2,07-Jul-17,,,,,,,,,
9731,,2000107,BM9F7V5,,2,07-Jul-17,,,,,,,,,
9741,,2000116,BM9F8S2,,5,07-Jul-17,,,,,,,,,
9741,,2000116,BM9F8S3,,3,07-Jul-17,,,,,,,,,
9741,,2000116,BM9F8S4,,3,07-Jul-17,,,,,,,,,
9741,,2000116,BM9F8S6,,2,07-Jul-17,,,,,,,,,
9771,,2000067,BM9F9C4,,1,07-Jul-17,,,,,,,,,
9771,,2000067,BM9F9C5,,1,07-Jul-17,,,,,,,,,
9781,,2000038,BM9F3D7,,5,07-Jul-17,,,,,,,,,
9800,,2000085,BM9F9H4,,1,07-Jul-17,,,,,,,,,
9800,,2000085,BM9F9H5,,3000,07-Jul-17,,,,,,,,,
9864,,2000170,BM9G2Q1,,1,07-Jul-17,,,,,,,,,
9864,,2000170,BM9G2Q2,,1,07-Jul-17,,,,,,,,,
9864,,2000170,BM9G2Q3,,1,07-Jul-17,,,,,,,,,
9864,,2000170,BM9G2Q4,,1,07-Jul-17,,,,,,,,,
9864,,2000170,BM9G2Q5,,1,07-Jul-17,,,,,,,,,
9869,,2000268,BM9G1L1,,48,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B2,,2,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B4,,1,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B5,,1,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B6,,1,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B7,,2,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B8,,1,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4B9,,1,07-Jul-17,,,,,,,,,
9879,,2000161-1,BM9G4C1,,2,07-Jul-17,,,,,,,,,
9893,,2000086,BM9C8D5,,1,07-Jul-17,,,,,,,,,
9898,,2000001-1,BM9G2N4,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0C0U7,,2,07-Jul-17,,,,,,,,,
9909,,2000644,BM0C7G7,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0C7U5,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0C7U9,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0O6G4,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0O7C8,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM0Q6S3,,2,07-Jul-17,,,,,,,,,
9909,,2000644,BM9A3E6,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9A4R6,,2,07-Jul-17,,,,,,,,,
9909,,2000644,BM9A7D5,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9B6P3,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9C2R7,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9C5Z1,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K3,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K4,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K5,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K6,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K7,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BM9G3K8,,1,07-Jul-17,,,,,,,,,
9909,,2000644,BME2Q9H,,1,07-Jul-17,,,,,,,,,
10003,,2000040,BM0H2Z7,,6,07-Jul-17,,,,,,,,,
10043,,2000215,BM9G3K2,,1,07-Jul-17,,,,,,,,,
10072,,2000105,BM9G4Y4,,2,07-Jul-17,,,,,,,,,
10078,,2000036,BM9A6U8,,100,07-Jul-17,,,,,,,,,
10080,,2000119,BM0Y9N6,,5,07-Jul-17,,,,,,,,,
10089,,2000039-1,BM9D3V6,,20000,07-Jul-17,,,,,,,,,
10100,,2000090,BM9G4E2,,1,07-Jul-17,,,,,,,,,
10117,,2000072,BM0K9V3,,10,07-Jul-17,,,,,,,,,
10131,,2003612,BM1A3S7,,1,07-Jul-17,,,,,,,,,
10131,,2000084,BM1A3S7,,2,07-Jul-17,,,,,,,,,
10138,,2000415,BM9G4S7,,6,07-Jul-17,,,,,,,,,
10140,,2000106-1,BM9G4S8,,1,07-Jul-17,,,,,,,,,
10142,,2000438,BM9G4U2,,120,07-Jul-17,,,,,,,,,
10142,,2000438,BM9G4U3,,30,07-Jul-17,,,,,,,,,
10142,,2000438,BM9G4U3,,30,07-Jul-17,,,,,,,,,
10142,,2000438,BM9G4U4,,60,07-Jul-17,,,,,,,,,
10142,,2000438,BM9G4U5,,1,07-Jul-17,,,,,,,,,
10142,,2000438,BM9H2L3,,120,07-Jul-17,,,,,,,,,
10142,,2000438,BM9H2L4,,13,07-Jul-17,,,,,,,,,
10142,,2000438,BM9H2L4,,47,07-Jul-17,,,,,,,,,
10142,,2000438,BM9H2L5,,25,07-Jul-17,,,,,,,,,
10142,,2000438,BM9H2L5,,35,07-Jul-17,,,,,,,,,
10143,,2000669,BM9G4Y5,,1,07-Jul-17,,,,,,,,,
10165,,2000104,BM9G3U4,,1,07-Jul-17,,,,,,,,,
10170,,2000273,BM9G5T8,,2,07-Jul-17,,,,,,,,,
10176,,2000110,BM0K8J3,,150,07-Jul-17,,,,,,,,,
10176,,2000110,BM0K8J3,,250,07-Jul-17,,,,,,,,,
10176,,2000110,BM0K8Q5,,400,07-Jul-17,,,,,,,,,
10176,,2000110,BM0K8Y0,,200,07-Jul-17,,,,,,,,,
10185,,2000118,BM9G2K8,,5,07-Jul-17,,,,,,,,,
10185,,2000118,BM9G2K8,,5,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,20,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,20,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,20,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,20,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,20,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,40,07-Jul-17,,,,,,,,,
10195,,2000122,BM9G5D1,,60,07-Jul-17,,,,,,,,,
10198,,2000190,BM9G5T1,,200,07-Jul-17,,,,,,,,,
10198,,2000190,BM9G5T2,,25,07-Jul-17,,,,,,,,,
10203,,2000182,BM9G6B8,,1,07-Jul-17,,,,,,,,,
10206,,2000139,BM9G5K2,,1,07-Jul-17,,,,,,,,,
10206,,2000139,BM9G5K3,,1,07-Jul-17,,,,,,,,,
10206,,2000139,BM9G5K4,,1,07-Jul-17,,,,,,,,,
10206,,2000139,BM9G5K5,,1,07-Jul-17,,,,,,,,,
10223,,2000152,BM9G5M9,,1,07-Jul-17,,,,,,,,,
10223,,2000152,BM9G5N1,,5,07-Jul-17,,,,,,,,,
10224,,2000169,BM9G5K1,,400,07-Jul-17,,,,,,,,,
10227,,2000138,BM9G2K7,,20,07-Jul-17,,,,,,,,,
10228,,2000144,BM0K8H6,,200,07-Jul-17,,,,,,,,,
10228,,2000144,BM0K8M6,,300,07-Jul-17,,,,,,,,,
10228,,2000144,BM0K9A3,,100,07-Jul-17,,,,,,,,,
10252,,2000159,BM9G2K9,,20,07-Jul-17,,,,,,,,,
10252,,99999081,BM9G2K9,,280,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A4,,2,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A5,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A6,,1,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A7,,8,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A8,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4A9,,200,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4B1,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4B3,,1,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C2,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C3,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C4,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C5,,5,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C6,,50,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C7,,10,07-Jul-17,,,,,,,,,
10278,,2000160-2,BM9G4C8,,1,07-Jul-17,,,,,,,,,
10301,,2000180,BM9F3X6,,20,07-Jul-17,,,,,,,,,
10301,,2000180,BM9F3Y3,,10,07-Jul-17,,,,,,,,,
10425,,2000271,BM9A6U8,,100,07-Jul-17,,,,,,,,,
10425,,2000271,BM9G1L1,,12,07-Jul-17,,,,,,,,,
9507,,2000246,BM9F5X7,,1,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K3,,6,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K3,,6,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K4,,6,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K5,,1,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K5,,2,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K6,,3,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K7,,3,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K8,,1,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K9,,1,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4K9,,2,10-Jul-17,,,,,,,,,
9906,,2000048,BM9G4L1,,1,10-Jul-17,,,,,,,,,
9831,,2000426,BM9F9X3,,1,11-Jul-17,,,,,,,,,
9831,,2000426,BM9G4M8,,8,11-Jul-17,,,,,,,,,
10004,,2000016,BM9G3T8,,40,11-Jul-17,,,,,,,,,
10004,,2000016,BM9G3T9,,10,11-Jul-17,,,,,,,,,
10004,,2000016,BM9G3U1,,40,11-Jul-17,,,,,,,,,
10004,,2000016,BM9G3U2,,22,11-Jul-17,,,,,,,,,
10004,,99999087,BM9G3U2,,28,11-Jul-17,,,,,,,,,
10108,,2000097,BM9E1P9,,5,11-Jul-17,,,,,,,,,
10108,,2000097,BM9F4U2,,2,11-Jul-17,,,,,,,,,
10061,,2000037,BM9F6H2,,15,12-Jul-17,,,,,,,,,
10061,,2000037,BM9F6J4,,1,12-Jul-17,,,,,,,,,
10113,,2002944,BM1B0F3,,2,12-Jul-17,,,,,,,,,
10113,,2002944,BM9G4S3,,2,12-Jul-17,,,,,,,,,
10162,,2000101,BM0K8Y0,,200,13-Jul-17,,,,,,,,,
8698,,2000179-1,BM9E5J6,,6,14-Jul-17,,,,,,,,,
8698,,2000179-1,BM9F2V6,,2,14-Jul-17,,,,,,,,,
8968,,Not Booked,BM9E5J6,,6,14-Jul-17,,,,,,,,,
8968,,Not Booked,BM9F2V6,,2,14-Jul-17,,,,,,,,,
5663,,2000136-1,BM9B4P1,,2950,15-Jul-17,,,,,,,,,
9336,,2000134-1,BM9G2R5,,1,17-Jul-17,,,,,,,,,
9336,,2000134-1,BM9G2R6,,1,17-Jul-17,,,,,,,,,
9336,,2000134-1,BM9G2R7,,1,17-Jul-17,,,,,,,,,
10038,,2000113,BM9G3K1,,5,17-Jul-17,,,,,,,,,
10177,,2001348,BM9G5X1,,1,17-Jul-17,,,,,,,,,
9607,,2000510,BM9G5B8,,20,18-Jul-17,,,,,,,,,
9607,,2000510,BM9G5C1,,20,18-Jul-17,,,,,,,,,
9607,,2000510,BM9G5C3,,1,18-Jul-17,,,,,,,,,
9682,,2000276,BM1A7N0,,10,18-Jul-17,,,,,,,,,
10127,,2000132,BM9G4Q6,,2,18-Jul-17,,,,,,,,,
10200,,2000150-2,BM9E1L9,,2,18-Jul-17,,,,,,,,,
9626,,2000153-1,BM9F9H3,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O3Y7,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4A1,,5,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4E3,,400,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4E4,,200,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4F0,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4F1,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4F2,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4F3,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4G2,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4G3,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4G4,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4G9,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4H4,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4I8,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4I9,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J2,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J5,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J6,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J7,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J8,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4J9,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4K0,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4K2,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4L2,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4L4,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4M0,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4M1,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4M7,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4N2,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4N3,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4O5,,50,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4O7,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4O8,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4P8,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4Q1,,1,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4Q3,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4Q4,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4Q5,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4Q7,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4R0,,2,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4R3,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4R4,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4S0,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4S5,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4T3,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4T6,,5,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4T7,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4T9,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4U7,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4U8,,10,19-Jul-17,,,,,,,,,
10216,,2001798,BM0O4W2,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A2Q3,,20,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A2R1,,100,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A3R1,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A3R2,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A4Y2,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A5G4,,30,19-Jul-17,,,,,,,,,
10216,,2001798,BM9A5G5,,10,19-Jul-17,,,,,,,,,
10118,,2000163,BM1G0R0,,240,20-Jul-17,,,,,,,,,
10163,,2000146,BM0K9Z5,,12,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A4,,8,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A5,,4,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A6,,2,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A7,,2,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A8,,1,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5A9,,3,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5B1,,1,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5B2,,1,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5B3,,1,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5B4,,1,20-Jul-17,,,,,,,,,
10163,,2000146,BM9G5B5,,1,20-Jul-17,,,,,,,,,
10240,,2000188,BM9G5S6,,10,20-Jul-17,,,,,,,,,
10240,,2000188,BM9G5S7,,50,20-Jul-17,,,,,,,,,
10257,,2000155,BM9G5X6,,1,21-Jul-17,,,,,,,,,
10811,,2000471,BM0C7I3,,1,21-Jul-17,,,,,,,,,
9786,,2000162,BM9F9E5,,10,22-Jul-17,,,,,,,,,
9874,,2001213,BM9G1U6,,1206,24-Jul-17,,,,,,,,,
10284,,2000172,BM9D5M8,,60,24-Jul-17,,,,,,,,,
10295,,2000175,BM9E3R7,,12,24-Jul-17,,,,,,,,,
10295,,2000175,BM9E3R8,,12,24-Jul-17,,,,,,,,,
10273,,2000406,BM9G6B9,,5,25-Jul-17,,,,,,,,,
10310,,2001044,BM9D6Y1,,1,25-Jul-17,,,,,,,,,
10976,,2000573,BM3X5A6,,3,25-Jul-17,,,,,,,,,
10976,,2000573,BM3X5A7,,2,25-Jul-17,,,,,,,,,
10976,,2000573,BM3X5A9,,1,25-Jul-17,,,,,,,,,
10976,,2000573,BM4H8M3,,15,25-Jul-17,,,,,,,,,
10976,,2000573,BM4H8M3,,2,25-Jul-17,,,,,,,,,
10976,,2000573,BM4H8M3,,3,25-Jul-17,,,,,,,,,
10976,,2000573,BM4H8M4,,1,25-Jul-17,,,,,,,,,
12268,,2001032,BM3X5A6,,1,25-Jul-17,,,,,,,,,
12268,,2001032,BM3X5A6,,1,25-Jul-17,,,,,,,,,
12268,,2001032,BM3X5A7,,1,25-Jul-17,,,,,,,,,
12268,,2001032,BM3X5A7,,2,25-Jul-17,,,,,,,,,
12268,,2001032,BM3X5A8,,2,25-Jul-17,,,,,,,,,
14949,,2002158,BM3X4Z8,,40,25-Jul-17,,,,,,,,,
14949,,99999014,BM3X4Z8,,60,25-Jul-17,,,,,,,,,
14949,,2002158,BM3X4Z8,,900,25-Jul-17,,,,,,,,,
14949,,2002158,BM4H8N6,,50,25-Jul-17,,,,,,,,,
15104,,2002266,BM3X5A7,,10,25-Jul-17,,,,,,,,,
15104,,2002266,BM3X5A8,,1,25-Jul-17,,,,,,,,,
15104,,2002266,BM9J8D5,,1,25-Jul-17,,,,,,,,,
15134,,2002257,BM3X4Y9,,400,25-Jul-17,,,,,,,,,
15134,,2002257,BM9G8E7,,75,25-Jul-17,,,,,,,,,
15780,,2002593,BM3X4Y9,,100,25-Jul-17,,,,,,,,,
15780,,2002593,BM4H8N6,,20,25-Jul-17,,,,,,,,,
15780,,2002593,BM4H8N6,,4,25-Jul-17,,,,,,,,,
9298,,2000225,BM9G4X5,,9,26-Jul-17,,,,,,,,,
9298,,2000225,BM9G4X6,,1,26-Jul-17,,,,,,,,,
9484,,2000212,BM0Y8Q4,,1,26-Jul-17,,,,,,,,,
9484,,2000212,BM9F4T3,,1,26-Jul-17,,,,,,,,,
9484,,2000212,BM9F4T4,,1,26-Jul-17,,,,,,,,,
9484,,2000212,BM9F4T5,,1,26-Jul-17,,,,,,,,,
10111,,2000203,BM3H8N2,,2,26-Jul-17,,,,,,,,,
10220,,2000193,BM9G5S5,,2,26-Jul-17,,,,,,,,,
10312,,2000201,BM9G6H4,,2,26-Jul-17,,,,,,,,,
10312,,2000201,BM9G6H5,,2,26-Jul-17,,,,,,,,,
10181,,2000501,BM0C6F3,,30,27-Jul-17,,,,,,,,,
10181,,2000501,BM0C6F4,,30,27-Jul-17,,,,,,,,,
10181,,2000501,BM0O8L0,,3,27-Jul-17,,,,,,,,,
10181,,2000501,BM0O8O5,,10,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P3,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P4,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P5,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P6,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P7,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P8,,50,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5P9,,30,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q1,,30,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q2,,20,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q4,,50,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q5,,50,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q6,,50,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q7,,50,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q8,,5,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5Q9,,5,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5R2,,5,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5R3,,5,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5R4,,25,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5R5,,25,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5R7,,10,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5S1,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5S2,,100,27-Jul-17,,,,,,,,,
10181,,2000501,BM9G5S3,,100,27-Jul-17,,,,,,,,,
10286,,2000236,BM9G6E6,,1,27-Jul-17,,,,,,,,,
10305,,2000231,BM9G6G6,,4,27-Jul-17,,,,,,,,,
10305,,2000231,BM9G6G7,,1,27-Jul-17,,,,,,,,,
10346,,2000270,BM9C3W3,,30,27-Jul-17,,,,,,,,,
10346,,2000270,BM9C3W3,,71,27-Jul-17,,,,,,,,,
10346,,2000270,BM9C3W3,,99,27-Jul-17,,,,,,,,,
10744,,2000454,BM9A6Z6,,1,27-Jul-17,,,,,,,,,
9686,,99999099,BM9G4H2,,2,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4H2,,48,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4H6,,50,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4H8,,1,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J4,,100,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J5,,10,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J5,,20,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J7,,200,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J8,,10,28-Jul-17,,,,,,,,,
9686,,2000298,BM9G4J9,,10,28-Jul-17,,,,,,,,,
9804,,2000245,BM9G4Y1,,1000,28-Jul-17,,,,,,,,,
9804,,2000245,BM9G4Y2,,1000,28-Jul-17,,,,,,,,,
9804,,2000245,BM9G4Y3,,1000,28-Jul-17,,,,,,,,,
9932,,2000249,BM9G5A3,,100,28-Jul-17,,,,,,,,,
10362,,2000241,BM9G6P5,,4,28-Jul-17,,,,,,,,,
10370,,2000228,BM0C7B3,,1,28-Jul-17,,,,,,,,,
10378,,2000238,BM1G0F0,,1,28-Jul-17,,,,,,,,,
10405,,2000250,BM9G5A3,,100,28-Jul-17,,,,,,,,,
10407,,2000251,BM9G5A3,,70,28-Jul-17,,,,,,,,,
10408,,2000252,BM9G5A3,,30,28-Jul-17,,,,,,,,,
10409,,2000253,BM9G5A3,,100,28-Jul-17,,,,,,,,,
10805,,2000467,BM0C7G2,,1,28-Jul-17,,,,,,,,,
10807,,2000468,BM0Q8Y4,,1,28-Jul-17,,,,,,,,,
10139,,2000281,BMH3S5S,,7,29-Jul-17,,,,,,,,,
10392,,99999078,BM9G7Y4,,1,29-Jul-17,,,,,,,,,
10392,,99999078,BM9G7Y4,,3,29-Jul-17,,,,,,,,,
10392,,2000559,BM9G7Y4,,6,29-Jul-17,,,,,,,,,
8348,,10200237,BM0C7H9,,2,31-Jul-17,,,,,,,,,
8348,,10200237,BM0C8I0,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9E3R3,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9G1U8,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9J3W7,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9J3W8,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9J3W9,,1,31-Jul-17,,,,,,,,,
8348,,10200237,BM9J3X1,,1,31-Jul-17,,,,,,,,,
