address_uid,company_uid,street1,pincode,city_name,country_code,State,gst,,
2432,782,"Survey No 17/7/1 Office No 35 Nirman Arcade, , Nr Bhakti Shakti Chowk, Nigdi",411044,Pune,IN,MH,,,
2047,358,"A6/7, Ranjangaon MIDC, Tal. Shirur",412210,Pune,IN,MH,,,
2047,358,"A6/7, Ranjangaon MIDC, Tal. Shirur",412210,Pune,IN,MH,,,
4642,1458,"Old Pandharpur Road, Ganesh Nagar Akluj,TAL-MALSHIRAS",413101,Solapur,IN,MH,,,
4642,1458,"Old Pandharpur Road, Ganesh Nagar Akluj,TAL-MALSHIRAS",413101,Solapur,IN,MH,,,
1326,49,"Plot No 15, Shree Sonai Indl. Estate, Opp. P.S. Enterprises, Lavale Phata, Pirangut",412115,Pune,IN,MH,,,
1326,49,"Plot No 15, Shree Sonai Indl. Estate, Opp. P.S. Enterprises, Lavale Phata, Pirangut",412115,Pune,IN,MH,,,
1866,250,"R-80, TTC Industrial Area,MIDC Rabale",400701,Mumbai,IN,MH,,,
1866,250,"R-80, TTC Industrial Area,MIDC Rabale",400701,Mumbai,IN,MH,,,
3021,997,"No:14, Thiru Vi Ka 3rd Street, Radhakrishnan Salai, Mylapore",600004,Chennai,IN,TN,33AAFCG5666E1ZO,,
3021,997,"No:14, Thiru Vi Ka 3rd Street, Radhakrishnan Salai, Mylapore",600004,Chennai,IN,TN,33AAFCG5666E1ZO,,
3570,997,"Kaleesuwari Refinery Pvt Ltd-Palani Shanmuga Nagar,Thalayuthu Village,Palani",624618,Dindugal,IN,TN,,,
3570,997,"Kaleesuwari Refinery Pvt Ltd-Palani Shanmuga Nagar,Thalayuthu Village,Palani",624618,Dindugal,IN,TN,,,
1903,464,"Ambala-Chandigarh Highway Lalru, Dist- Mohali",140501,Mohali,IN,PB,,,
1903,464,"Ambala-Chandigarh Highway Lalru, Dist- Mohali",140501,Mohali,IN,PB,,,
5267,1575,"15/1A2, Plot No.III, Lajshmi Nagar, Ramamoorthy Street, Moondramkattalai",600128,Chennai,IN,TN,33ADNPR2419J1ZC,,
5267,1575,"15/1A2, Plot No.III, Lajshmi Nagar, Ramamoorthy Street, Moondramkattalai",600128,Chennai,IN,TN,33ADNPR2419J1ZC,,
2433,783,"B-12, North Block, Hosiery Complex,  Phase-II",201304,Noida,IN,UP,09AASCS3543D1Z4,,
2433,783,"B-12, North Block, Hosiery Complex,  Phase-II",201304,Noida,IN,UP,09AASCS3543D1Z4,,
2082,583,"A-515, TTC Industrial Area,  MIDC, Mahape",400701,Navi Mumbai,IN,MH,,,
2082,583,"A-515, TTC Industrial Area,  MIDC, Mahape",400701,Navi Mumbai,IN,MH,,,
2055,359,"Vssc Road, Thumba",695022,Thiruvananthapuram,IN,KL,32AAAGV0026J1ZL,,
2055,359,"Vssc Road, Thumba",695022,Thiruvananthapuram,IN,KL,32AAAGV0026J1ZL,,
9750,SC-9150,"Sr. no. 677, Behind Viswavilas Hotel, Landewadi Chowk, Bhosari",411026,Pune,IN,MH,27ADTPN0922A1ZQ,,
9750,SC-9150,"Sr. no. 677, Behind Viswavilas Hotel, Landewadi Chowk, Bhosari",411026,Pune,IN,MH,27ADTPN0922A1ZQ,,
1640,150,"Plot No. 423, Survey No. 17/A NH8 B, Opp Field Marshal School, Shapar, Dist Rajkot",360024,Rajkot,IN,GJ,,,
1640,150,"Plot No. 423, Survey No. 17/A NH8 B, Opp Field Marshal School, Shapar, Dist Rajkot",360024,Rajkot,IN,GJ,,,
A207397,SC-207918,"H Kantilal Compound, Kurla-Andheri Road, Oppsite Logitech Park, Sakinaka,",400072,Mumbai,IN,MH,27AACPS6696L1ZU,,
A207397,SC-207918,"H Kantilal Compound, Kurla-Andheri Road, Oppsite Logitech Park, Sakinaka,",400072,Mumbai,IN,MH,27AACPS6696L1ZU,,
8941,SC-8403,"JMD Megapolis, 621-624, Sohna Rd, Sector 48",122001,Gurgaon,IN,HR,,,
8941,SC-8403,"JMD Megapolis, 621-624, Sohna Rd, Sector 48",122001,Gurgaon,IN,HR,,,
3498,1106,"Plot No 6, 1st Floor, Opp. Metro Pillar no 93, M.G.Road",110030,Sultanpur,IN,DL,,,
3498,1106,"Plot No 6, 1st Floor, Opp. Metro Pillar no 93, M.G.Road",110030,Sultanpur,IN,DL,,,
1867,251,"Lansdowne House, 2Nd Floor,  M. B. Marg, Behind Regal Cinema, Apollo Bunder, Colaba",400039,Mumbai,IN,MH,,,
1867,251,"Lansdowne House, 2Nd Floor,  M. B. Marg, Behind Regal Cinema, Apollo Bunder, Colaba",400039,Mumbai,IN,MH,,,
1804,466,"128 Peekay Bhavan, The Mall",208001,Kanpur,IN,UP,,,
1804,466,"128 Peekay Bhavan, The Mall",208001,Kanpur,IN,UP,,,
5268,1576,4-C Maharishi Dayanand Marg Opposite - Radio Station,211001,Allahabad,IN,UP,09AABCC3962F1ZQ,,
5268,1576,4-C Maharishi Dayanand Marg Opposite - Radio Station,211001,Allahabad,IN,UP,09AABCC3962F1ZQ,,
4644,1460,"Thoppil tower,2nd floor,Opp.St.Joseph Church,N.F.Gate,Tripunithura",682301,Kochi,IN,KL,,,
4644,1460,"Thoppil tower,2nd floor,Opp.St.Joseph Church,N.F.Gate,Tripunithura",682301,Kochi,IN,KL,,,
2048,360,"H. R. Mahajani Marg, Matunga Road",400019,Mumbai,IN,MH,,,
2048,360,"H. R. Mahajani Marg, Matunga Road",400019,Mumbai,IN,MH,,,
8996,SC-8457,"Plot No 2632, G.I.D.C. Lodhika, Village Metoda",360021,Rajkot,IN,GJ,,,
8996,SC-8457,"Plot No 2632, G.I.D.C. Lodhika, Village Metoda",360021,Rajkot,IN,GJ,,,
1696,235,"No. 39/3 and 44, Bannerghatta Road",560029,Bangalore,IN,KA,,,
1696,235,"No. 39/3 and 44, Bannerghatta Road",560029,Bangalore,IN,KA,,,
9084,SC-8540,"4A, Dhanraj Building, Dhanraj Compound, Summil ROad, Lower Parel West",400013,Mumbai,IN,MH,27AVVPG0332M1Z9,,
9084,SC-8540,"4A, Dhanraj Building, Dhanraj Compound, Summil ROad, Lower Parel West",400013,Mumbai,IN,MH,27AVVPG0332M1Z9,,
A208040,SC-208056,"17, Dr. V B Gandhi Marg, Fort,",400023,Mumbai,IN,MH,27AAAFB0404D1ZD,,
A208040,SC-208056,"17, Dr. V B Gandhi Marg, Fort,",400023,Mumbai,IN,MH,27AAAFB0404D1ZD,,
9405,SC-8846,"Unit No.11, Satellite Silver, Andheri Kurla Road, Near Marol Metro Station, Opp Bajrang Petrol",400059,Mumbai,IN,MH,,,
9405,SC-8846,"Unit No.11, Satellite Silver, Andheri Kurla Road, Near Marol Metro Station, Opp Bajrang Petrol",400059,Mumbai,IN,MH,,,
8966,SC-8430,"CM-14, G.I.D.C. Estate, Nr. Telephone Exchange, Naroda",382330,Ahmedabad,IN,GJ,24AAACZ2323E1ZT,,
8966,SC-8430,"CM-14, G.I.D.C. Estate, Nr. Telephone Exchange, Naroda",382330,Ahmedabad,IN,GJ,24AAACZ2323E1ZT,,
A210413,SC-208492,"216 Linghi Chetty Street, Parrys,",600001,Chennai,IN,TN,33AAOCS5265J1ZX,,
A210413,SC-208492,"216 Linghi Chetty Street, Parrys,",600001,Chennai,IN,TN,33AAOCS5265J1ZX,,
2389,755,"Coex Division, Plot No. E-90/1, MIDC Industrial Area, Ranjangaon",412220,Pune,IN,MH,27AAACX0120H1ZS,,
2389,755,"Coex Division, Plot No. E-90/1, MIDC Industrial Area, Ranjangaon",412220,Pune,IN,MH,27AAACX0120H1ZS,,
8997,SC-8458,"A / 705, Vijay Park CHS, Mathuradas Extn Road, Kandivali (West)",400067,Mumbai,IN,MH,27AHRPG2853K1ZW,,
8997,SC-8458,"A / 705, Vijay Park CHS, Mathuradas Extn Road, Kandivali (West)",400067,Mumbai,IN,MH,27AHRPG2853K1ZW,,
A208948,SC-208186,"No.37, Teachers colony, 2nd cross street, Kolathur,",600099,Chennai,IN,TN,33AXAPR4794B1ZJ,,
A208948,SC-208186,"No.37, Teachers colony, 2nd cross street, Kolathur,",600099,Chennai,IN,TN,33AXAPR4794B1ZJ,,
1819,211,"Modular Fabrication Facility, Hazira Manufacturing Complex P.O. Bhatha",394510,Surat,IN,GJ,,,
1819,211,"Modular Fabrication Facility, Hazira Manufacturing Complex P.O. Bhatha",394510,Surat,IN,GJ,,,
1641,151,"Plot No. 8 - 10, 19  21, Sector 7, Phase 2, Industrial Growth Centre Bawal",123501,Rewari,IN,HR,06AAACW8754A1ZF,,
1641,151,"Plot No. 8 - 10, 19  21, Sector 7, Phase 2, Industrial Growth Centre Bawal",123501,Rewari,IN,HR,06AAACW8754A1ZF,,
1328,51,"Bayer: Science For A Better Life Crop Science Division Bayer Vapi Private Limited Bvpl-Mfg-HSE, HSE",396195,Vapi,IN,GJ,,,
1328,51,"Bayer: Science For A Better Life Crop Science Division Bayer Vapi Private Limited Bvpl-Mfg-HSE, HSE",396195,Vapi,IN,GJ,,,
3505,1107,"Plot no 14/15 &20, Ramtekdi industrial estate, Hadapsar",411028,Pune,IN,MH,,,
3505,1107,"Plot no 14/15 &20, Ramtekdi industrial estate, Hadapsar",411028,Pune,IN,MH,,,
5269,1578,"C/o. Siddiqui Compound, Survey No-26, Near Ravi Petrol Pump, Mumbra-Taloja Road, Village: Pimpari",400076,Mumbai,IN,MH,27AASCS2716C1ZB,,
5269,1578,"C/o. Siddiqui Compound, Survey No-26, Near Ravi Petrol Pump, Mumbra-Taloja Road, Village: Pimpari",400076,Mumbai,IN,MH,27AASCS2716C1ZB,,
1868,252,"Near Bus Stand,  M.L.B. School Road",482001,Jabalpur,IN,MP,,,
1868,252,"Near Bus Stand,  M.L.B. School Road",482001,Jabalpur,IN,MP,,,
4666,1461,Prahlad ind.. Area Plot No. 1011 Navagam,360320,Rajkot,IN,GJ,,,
4666,1461,Prahlad ind.. Area Plot No. 1011 Navagam,360320,Rajkot,IN,GJ,,,
6468,1851,"A-601, 6th Floor, Sapath-4, Opp. Karnavati Club, S.G. Highway Road, Satellite",380051,Ahmedabad,IN,GJ,,,
6468,1851,"A-601, 6th Floor, Sapath-4, Opp. Karnavati Club, S.G. Highway Road, Satellite",380051,Ahmedabad,IN,GJ,,,
2466,SC-01251,"8/B 8th Floor, 32 Co. Avenue, Mahl Indl. Estate, Near Paper Box, Off Mahakali Caves Road, Andheri (E",400093,Mumbai,IN,MH,,,
2466,SC-01251,"8/B 8th Floor, 32 Co. Avenue, Mahl Indl. Estate, Near Paper Box, Off Mahakali Caves Road, Andheri (E",400093,Mumbai,IN,MH,,,
9284,SC-8739,1660 Lowa Ave. 400,CA 92507,Riverside,US,CA,,,
9284,SC-8739,1660 Lowa Ave. 400,CA 92507,Riverside,US,CA,,,
9563,SC-9000,"312/314 3rd Floor, Shail Building, Opp. Madhusudan House, Off C G Road, Navarangpura",380009,Ahmedabad,IN,GJ,24AACCM0336J1ZS,,
9563,SC-9000,"312/314 3rd Floor, Shail Building, Opp. Madhusudan House, Off C G Road, Navarangpura",380009,Ahmedabad,IN,GJ,24AACCM0336J1ZS,,
20,SC-00438,"301-306, Makhija Chambers 196, Turner Road, Bandra West",400050,Mumbai,IN,MH,27AAACB5724H1ZU,,
20,SC-00438,"301-306, Makhija Chambers 196, Turner Road, Bandra West",400050,Mumbai,IN,MH,27AAACB5724H1ZU,,
6686,1965,"Unit No.402, 4th Floor,  Tower C  The Millenia 1&2, Murphy Road, Ulsoor",560008,Bangalore,IN,MH,,,
6686,1965,"Unit No.402, 4th Floor,  Tower C  The Millenia 1&2, Murphy Road, Ulsoor",560008,Bangalore,IN,MH,,,
2266,686,"754, Village Sanawadi, Taluka Shirur, Nagar Road",412208,Pune,IN,MH,27AAACK9887G1ZZ,,
2266,686,"754, Village Sanawadi, Taluka Shirur, Nagar Road",412208,Pune,IN,MH,27AAACK9887G1ZZ,,
3399,686,"Gate no.754 ,Oppressively essar steel Ltd. Sanaswadi",412208,Pune,IN,MH,27AAACK9887G1ZZ,,
3399,686,"Gate no.754 ,Oppressively essar steel Ltd. Sanaswadi",412208,Pune,IN,MH,27AAACK9887G1ZZ,,
5270,1579,"C/o. Chemtex House, 4th Floor Main St. Hiranandani Gardens",400076,Mumbai,IN,MH,27AASCS2716C1ZB,,
5270,1579,"C/o. Chemtex House, 4th Floor Main St. Hiranandani Gardens",400076,Mumbai,IN,MH,27AASCS2716C1ZB,,
1642,152,"32 Corporate Avenue,4th Floor,B Wing, Off Mahakali Caves Road, Near Paper Box Industries, Andheri",400093,Mumbai,IN,MH,27AAACH3144B1Z6,,
1642,152,"32 Corporate Avenue,4th Floor,B Wing, Off Mahakali Caves Road, Near Paper Box Industries, Andheri",400093,Mumbai,IN,MH,27AAACH3144B1Z6,,
5122,152,"32 Corporate Avenue,4th Floor,B Wing, Off Mahakali Caves Road, Near Paper Box Industries, Andheri",400093,Mumbai,IN,MH,27AAACH3144B1Z6,,
5122,152,"32 Corporate Avenue,4th Floor,B Wing, Off Mahakali Caves Road, Near Paper Box Industries, Andheri",400093,Mumbai,IN,MH,27AAACH3144B1Z6,,
3024,1000,"The Ruby, 8th Floor, 29, Senapati Bapat Marg Tulsi Pipe Road, Dadar West",400028,Mumbai,IN,MH,,,
3024,1000,"The Ruby, 8th Floor, 29, Senapati Bapat Marg Tulsi Pipe Road, Dadar West",400028,Mumbai,IN,MH,,,
9067,SC-8521,"Room No. 11, No. 124, Narayan Dhuru Street, 2nd Floor Mohammad Ali Road",400003,Mumbai,IN,MH,,,
9067,SC-8521,"Room No. 11, No. 124, Narayan Dhuru Street, 2nd Floor Mohammad Ali Road",400003,Mumbai,IN,MH,,,
A16504,17583,"Shop No.3 Vijay Apartment  Pune Link Road,  Near Tisgaon ,Opp Chaitanya  Nursing Home Kalyan East",421306,Thane,IN,MH,27APEPP7629F1ZM,,
A16504,17583,"Shop No.3 Vijay Apartment  Pune Link Road,  Near Tisgaon ,Opp Chaitanya  Nursing Home Kalyan East",421306,Thane,IN,MH,27APEPP7629F1ZM,,
4421,1121,Naya Nangal,140126,Nangal,IN,PB,,,
4421,1121,Naya Nangal,140126,Nangal,IN,PB,,,
3506,1108,"Rajoo Avenue Survey No. 210, Plot No.1, Industrial Area, Veraval (Shapar)",360024,Rajkot,IN,GJ,,,
3506,1108,"Rajoo Avenue Survey No. 210, Plot No.1, Industrial Area, Veraval (Shapar)",360024,Rajkot,IN,GJ,,,
1869,253,"Nalco MandR Complex, Damanjodi- 763 008 Koraput, (Orissa)",763008,Koraput,IN,OR,,,
1869,253,"Nalco MandR Complex, Damanjodi- 763 008 Koraput, (Orissa)",763008,Koraput,IN,OR,,,
4684,1462,"806, Krushal Commercial Complex, G.M.Road, Chembur West",400089,Mumbai,IN,MH,27AANCS3239D1ZA,,
4684,1462,"806, Krushal Commercial Complex, G.M.Road, Chembur West",400089,Mumbai,IN,MH,27AANCS3239D1ZA,,
1902,467,"B-1 Extn. /G-3, Mohan Co-Op. Industrial Estate,  Mathura Road",110044,New Delhi,IN,DL,,,
1902,467,"B-1 Extn. /G-3, Mohan Co-Op. Industrial Estate,  Mathura Road",110044,New Delhi,IN,DL,,,
9349,SC-8798,"107/67, 2nd main road, bharathi layout, SG Palya, Thavarakere",560029,Bangalore,IN,KA,29AAFCV7646D1Z0,,
9349,SC-8798,"107/67, 2nd main road, bharathi layout, SG Palya, Thavarakere",560029,Bangalore,IN,KA,29AAFCV7646D1Z0,,
9149,SC-8607,"Oc/4 Ground Floor Ajmera Complex, Pimpri",411018,Pune,IN,MH,,,
9149,SC-8607,"Oc/4 Ground Floor Ajmera Complex, Pimpri",411018,Pune,IN,MH,,,
2058,362,"Plot No 40, Gat. No 94 + 100, Hi- Cliff Industrial Estate, Village Kesnand Wagholi",412207,Pune,IN,MH,27AAACW2665A1ZL,,
2058,362,"Plot No 40, Gat. No 94 + 100, Hi- Cliff Industrial Estate, Village Kesnand Wagholi",412207,Pune,IN,MH,27AAACW2665A1ZL,,
5279,1580,"A/301, Datta Digambar CHS.,  Gaurishankar Wadi No.1,  Pantnagar, Ghatkopar (East)",400075,Mumbai,IN,MH,,,
5279,1580,"A/301, Datta Digambar CHS.,  Gaurishankar Wadi No.1,  Pantnagar, Ghatkopar (East)",400075,Mumbai,IN,MH,,,
3025,1001,"Appolo House, 4-A/4, 2nd Floor, Opp Metro Pillar No. 504, Tilak Nagar",110018,New Delhi,IN,DL,,,
3025,1001,"Appolo House, 4-A/4, 2nd Floor, Opp Metro Pillar No. 504, Tilak Nagar",110018,New Delhi,IN,DL,,,
1643,153,"Arundelpet 2/13 Guntur,Patnam Bazar",522601,Guntur,IN,AP,,,
1643,153,"Arundelpet 2/13 Guntur,Patnam Bazar",522601,Guntur,IN,AP,,,
6202,1722,"IPRU KANDIVALLI Chakravarthy Ashok Nagar , Ashok Road, Kandivali ( E ) , Vinod Silk Mill compound",400101,Mumbai,IN,MH,,,
6202,1722,"IPRU KANDIVALLI Chakravarthy Ashok Nagar , Ashok Road, Kandivali ( E ) , Vinod Silk Mill compound",400101,Mumbai,IN,MH,,,
1169,468,"4th Floor, Orchid center, Sec-53, Golf course Road, Opposite Sun City",122002,Gurgaon,IN,HR,,,
1169,468,"4th Floor, Orchid center, Sec-53, Golf course Road, Opposite Sun City",122002,Gurgaon,IN,HR,,,
2057,468,"4th Floor, Orchid center, Sec-53, Golf course Road, Opposite Sun City",122002,Gurugram,IN,HR,,,
2057,468,"4th Floor, Orchid center, Sec-53, Golf course Road, Opposite Sun City",122002,Gurugram,IN,HR,,,
1878,254,"A-7, Institutional Area, Near Satyawadi Raja Harish Chandra Hospital, Narela",110040,New Delhi,IN,DL,,,
1878,254,"A-7, Institutional Area, Near Satyawadi Raja Harish Chandra Hospital, Narela",110040,New Delhi,IN,DL,,,
4696,1463,2D/1A Udyog Kendra II Gr. Noida,201301,Noida,IN,UP,09AAACA1588L1ZE,,
4696,1463,2D/1A Udyog Kendra II Gr. Noida,201301,Noida,IN,UP,09AAACA1588L1ZE,,
1855,SC-00430,"Plot No. 38. Service Industrial Area Sector No-6 Sanpada East, Navi",400705,Mumbai,IN,MH,,,
1855,SC-00430,"Plot No. 38. Service Industrial Area Sector No-6 Sanpada East, Navi",400705,Mumbai,IN,MH,,,
9517,SC-8957,"Plot # 27-28, Neelam Bata Road, Crown Plaza Building,  Office Number 18-21, Ground Floor,  N.I.T.",121001,Faridabad,IN,HR,,,
9517,SC-8957,"Plot # 27-28, Neelam Bata Road, Crown Plaza Building,  Office Number 18-21, Ground Floor,  N.I.T.",121001,Faridabad,IN,HR,,,
6203,1722,"IRPU HO Prabhadevi , 1089, Appa Saheb Marathe Marg",400025,Mumbai,IN,MH,,,
6203,1722,"IRPU HO Prabhadevi , 1089, Appa Saheb Marathe Marg",400025,Mumbai,IN,MH,,,
6204,1204,"KPMG,7th Floor,IT  Building No.3,Nesco IT Park, Nesco Complex,Western Express",400063,Mumbai,IN,MH,,,
6204,1204,"KPMG,7th Floor,IT  Building No.3,Nesco IT Park, Nesco Complex,Western Express",400063,Mumbai,IN,MH,,,
2059,363,"Gat No.1098, Pirangut. Tal.Mulshi.",412111,Pune,IN,MH,27AAACW6100A1ZZ,,
2059,363,"Gat No.1098, Pirangut. Tal.Mulshi.",412111,Pune,IN,MH,27AAACW6100A1ZZ,,
2060,363,"Vyas Vertex 1206/41A, J.M.Road",411004,Pune,IN,MH,27AAACW6100A1ZZ,,
2060,363,"Vyas Vertex 1206/41A, J.M.Road",411004,Pune,IN,MH,27AAACW6100A1ZZ,,
920,SC-00086,"F-42, Nanddham Industrial Estate Marol Maroshi Road, Marol",400059,Mumbai,IN,MH,27AAACE7512N1ZG,,
920,SC-00086,"F-42, Nanddham Industrial Estate Marol Maroshi Road, Marol",400059,Mumbai,IN,MH,27AAACE7512N1ZG,,
8590,SC-8025,D-44 | South Extension Part I,110049,New Delhi,IN,DL,07AAFCB4972L1ZA,,
8590,SC-8025,D-44 | South Extension Part I,110049,New Delhi,IN,DL,07AAFCB4972L1ZA,,
2511,847,"At post Mundhegaon,Tal:Igatpuri",422403,Nasik,IN,MH,27AAACK5054B1ZY,,
2511,847,"At post Mundhegaon,Tal:Igatpuri",422403,Nasik,IN,MH,27AAACK5054B1ZY,,
A206895,SC-207785,"78, BK Plaza, Kagdaspura,Vignannagar, New Thipsandra Post",560075,Bangalore,IN,KA,29BGCPM7389H1ZS,,
A206895,SC-207785,"78, BK Plaza, Kagdaspura,Vignannagar, New Thipsandra Post",560075,Bangalore,IN,KA,29BGCPM7389H1ZS,,
3976,1355,"B32/1/1,, Ranjangaon MIDC",412220,Pune,IN,MH,,,
3976,1355,"B32/1/1,, Ranjangaon MIDC",412220,Pune,IN,MH,,,
3525,1110,"925-926, JMD Megapolis, Sohna Road, Sector  48",122018,Gurgaon,IN,DL,,,
3525,1110,"925-926, JMD Megapolis, Sohna Road, Sector  48",122018,Gurgaon,IN,DL,,,
2512,847,"Plot No 32, Kamala Niwas,, Lane D, Sector 8, Vashi",400703,Navi Mumbai,IN,MH,27AAACK5054B1ZY,,
2512,847,"Plot No 32, Kamala Niwas,, Lane D, Sector 8, Vashi",400703,Navi Mumbai,IN,MH,27AAACK5054B1ZY,,
6206,1724,"Near Nilaje Gaon Bus Stop , Dombivali East , Xperia Mall, Palava City",421201,Navi Mumbai,IN,MH,,,
6206,1724,"Near Nilaje Gaon Bus Stop , Dombivali East , Xperia Mall, Palava City",421201,Navi Mumbai,IN,MH,,,
A208244,SC-6470,"H/42, Sakariba Estate, Near Indo German Vatva,",382445,Ahmedabad,IN,GJ,24BMPPS0837P1ZA,,
A208244,SC-6470,"H/42, Sakariba Estate, Near Indo German Vatva,",382445,Ahmedabad,IN,GJ,24BMPPS0837P1ZA,,
1879,255,"NIT Hamirpur, Anu",177005,Hamirpur,IN,HP,,,
1879,255,"NIT Hamirpur, Anu",177005,Hamirpur,IN,HP,,,
8221,SC-7547,"Viale Campania, 29",20133,Milano,IT,MI,,,
8221,SC-7547,"Viale Campania, 29",20133,Milano,IT,MI,,,
2453,789,"G-464, RICCO industrial Area",301019,Bhiwadi,IN,RJ,08AAWCS9086P1ZV,,
2453,789,"G-464, RICCO industrial Area",301019,Bhiwadi,IN,RJ,08AAWCS9086P1ZV,,
2062,364,"1St Floor,Nyloc House, 254,D-2,Dr.Annie Besant Road, Worli",400030,Mumbai,IN,MH,,,
2062,364,"1St Floor,Nyloc House, 254,D-2,Dr.Annie Besant Road, Worli",400030,Mumbai,IN,MH,,,
8859,SC-8328,"Office no. 4, 1st floor, Earth House bldg., C. T. S.  No. 1, Plot no. 2/22, New Hanuman lane,  babu",400002,Mumbai,IN,MH,27AQYPJ9503B1ZL,,
8859,SC-8328,"Office no. 4, 1st floor, Earth House bldg., C. T. S.  No. 1, Plot no. 2/22, New Hanuman lane,  babu",400002,Mumbai,IN,MH,27AQYPJ9503B1ZL,,
A208317,SC-208112,"Pocket-B, Tilak Nagar,",110018,New Delhi,IN,DL,07ABGFA2761H1ZK,,
A208317,SC-208112,"Pocket-B, Tilak Nagar,",110018,New Delhi,IN,DL,07ABGFA2761H1ZK,,
8862,SC-8330,"278 Ganesh Peth, Laxmi Road",411002,Pune,IN,MH,27AAEHJ4083Q1ZN,,
8862,SC-8330,"278 Ganesh Peth, Laxmi Road",411002,Pune,IN,MH,27AAEHJ4083Q1ZN,,
9697,SC-6581,"78, Sahjanand Estate, Behind Laljimulji Transport, Sarkhej",382210,Ahmedabad,IN,GJ,24AFVPK6851P1ZI,,
9697,SC-6581,"78, Sahjanand Estate, Behind Laljimulji Transport, Sarkhej",382210,Ahmedabad,IN,GJ,24AFVPK6851P1ZI,,
5575,1605,"Maa Krepa Street No.1, Plot No.16/1, New Palasia",452001,Indore,IN,MP,,,
5575,1605,"Maa Krepa Street No.1, Plot No.16/1, New Palasia",452001,Indore,IN,MP,,,
5277,926,1161/1162 solitaire corporate park Bldg 11 Chakala Andheri East,400093,Mumbai,IN,MH,,,
5277,926,1161/1162 solitaire corporate park Bldg 11 Chakala Andheri East,400093,Mumbai,IN,MH,,,
A208368,SC-208124,"Kh No. 18/21, 19/25, 34/5, 6, 7/1 min, 14/2/2 min, 15/1 min, 27, 35/1, 7, 8, 9/1, 10/1, 10/2, 11 min",122503,Gurgaon,IN,HR,06CDMPB6409B1ZZ,,
A208368,SC-208124,"Kh No. 18/21, 19/25, 34/5, 6, 7/1 min, 14/2/2 min, 15/1 min, 27, 35/1, 7, 8, 9/1, 10/1, 10/2, 11 min",122503,Gurgaon,IN,HR,06CDMPB6409B1ZZ,,
A207802,SC-00627,"A 23, Thiru Vika Industrial Estate Guindy,",600032,Chennai,IN,TN,33AAACP3812E1Z0,,
A207802,SC-00627,"A 23, Thiru Vika Industrial Estate Guindy,",600032,Chennai,IN,TN,33AAACP3812E1Z0,,
A208414,SC-00627,"9Th Floor, Bakhtawar,Nariman Point",400021,Mumbai,IN,MH,,,
A208414,SC-00627,"9Th Floor, Bakhtawar,Nariman Point",400021,Mumbai,IN,MH,,,
9176,SC-8634,"2304/2, Phase-4, Nr. Ramol Police Chowki, Opp. Siddhanath Ice Facoory, GIDC, Vatva, Ahmedabad",382445,Ahmedabad,IN,GJ,24ABCFA3004H2Z5,,
9176,SC-8634,"2304/2, Phase-4, Nr. Ramol Police Chowki, Opp. Siddhanath Ice Facoory, GIDC, Vatva, Ahmedabad",382445,Ahmedabad,IN,GJ,24ABCFA3004H2Z5,,
505,SC-00419,"78, Shreeji Bhuvan, Lohar Chawl,",400002,Mumbai,IN,MH,27AABCK1412E1Z5,,
505,SC-00419,"78, Shreeji Bhuvan, Lohar Chawl,",400002,Mumbai,IN,MH,27AABCK1412E1Z5,,
8919,SC-8383,"W-446, Rabale MIDC",400701,Navi Mumbai,IN,MH,27AAACE9965H1Z8,,
8919,SC-8383,"W-446, Rabale MIDC",400701,Navi Mumbai,IN,MH,27AAACE9965H1Z8,,
8903,SC-8368,"132, Kika Street, Gulalwadi",400004,Mumbai,IN,MH,,,
8903,SC-8368,"132, Kika Street, Gulalwadi",400004,Mumbai,IN,MH,,,
A208437,SC-208129,"A 101, Himali Appartmet, 8 chandranagar society, N.N.road, Paldi",380007,Ahmedabad,IN,GJ,24CGKPS0841K1Z5,,
A208437,SC-208129,"A 101, Himali Appartmet, 8 chandranagar society, N.N.road, Paldi",380007,Ahmedabad,IN,GJ,24CGKPS0841K1Z5,,
A208443,SC-208130,"Shop No.06, Sai Raj Building, Plot No.127, Lulla Nagar,",411040,Pune,IN,MH,27AAKFB0713F1ZV,,
A208443,SC-208130,"Shop No.06, Sai Raj Building, Plot No.127, Lulla Nagar,",411040,Pune,IN,MH,27AAKFB0713F1ZV,,
8936,SC-00419,"11 BC, Old Anjirwadi, Dr. Mascarenes Road, Mazgoan",400010,Mumbai,IN,MH,27AABCK1412E1Z5,,
8936,SC-00419,"11 BC, Old Anjirwadi, Dr. Mascarenes Road, Mazgoan",400010,Mumbai,IN,MH,27AABCK1412E1Z5,,
8937,SC-8400,"808 Iscon Elegance, Nr. Circle P, S G Road",380051,Ahmedabad,IN,MH,24AADCS0491D1ZQ,,
8937,SC-8400,"808 Iscon Elegance, Nr. Circle P, S G Road",380051,Ahmedabad,IN,MH,24AADCS0491D1ZQ,,
5725,1704,3rd Block Muncipal Number 6/b,560102,Bangalore,IN,KA,29AAJCP4398N1ZE,,
5725,1704,3rd Block Muncipal Number 6/b,560102,Bangalore,IN,KA,29AAJCP4398N1ZE,,
3769,1226,"Plot no 7, Sector - 18,Off palm beach marg, Sanpada",400705,Navi Mumbai,IN,MH,,,
3769,1226,"Plot no 7, Sector - 18,Off palm beach marg, Sanpada",400705,Navi Mumbai,IN,MH,,,
