manufacturer_id,name,image,identifier,website,description,is_featured,status,option_id,meta_keywords,meta_description,file,brand_icon,featured_order,sap_code
1893,"KERICK VALVE",kerick-valve.jpg,kerick-valve,NULL,NULL,0,1,1776,,,b:0;,kerick-valve.jpg,0,NULL
1894,KEROHEAT,keroheat.jpg,keroheat,NULL,NULL,0,1,1777,,,b:0;,,0,NULL
1895,"KERR LAKESIDE",kerr-lakeside.jpg,kerr-lakeside,NULL,NULL,0,1,1778,,,b:0;,,0,NULL
1896,KESON,keson.jpg,keson,NULL,NULL,0,1,1779,,,b:0;,keson.jpg,0,NULL
1897,"KESON GIANT",keson-giant.jpg,keson-giant,NULL,NULL,0,1,1780,,,b:0;,keson-giant.jpg,0,NULL
1898,KESTREL,NULL,kestrel,NULL,NULL,0,0,1781,,,,,NULL,NULL
1899,KETCH-ALL,NULL,ketch-all,NULL,NULL,0,0,1782,,,,,NULL,NULL
1900,KETCHAM,ketcham.jpg,ketcham,NULL,NULL,0,1,1783,,,b:0;,,0,NULL
1901,"KEY INSTRUMENTS",NULL,key-instruments,NULL,NULL,0,0,1784,,,,,NULL,NULL
1902,KEY-BAK,NULL,key-bak,NULL,NULL,0,0,1785,,,,,NULL,NULL
1903,"KEYSCO TOOLS",keysco-tools.jpg,keysco-tools,NULL,NULL,0,1,1786,,,b:0;,,0,NULL
1904,KEYSHAFT,keyshaft.jpg,keyshaft,NULL,NULL,0,1,1787,,,b:0;,keyshaft.jpg,0,NULL
1905,"KEYSIGHT TECHNOLOGIES",keysight-technologies.jpg,keysight-technologies,NULL,NULL,0,1,1788,,,b:0;,keysight-technologies.jpg,0,NULL
1906,KEYSTONE,NULL,keystone,NULL,NULL,0,0,1789,,,,,NULL,NULL
1907,"KEYSTONE FABRICS",keystone-fabrics.jpg,keystone-fabrics,NULL,NULL,0,1,1790,,,b:0;,keystone-fabrics.jpg,0,NULL
1908,"KH INDUSTRIES",kh-industries.jpg,kh-industries,NULL,NULL,0,1,1793,,,b:0;,,0,NULL
1909,KI,NULL,ki,NULL,NULL,0,1,1794,,,,,NULL,NULL
1910,KIDDE,kidde.jpg,kidde,NULL,NULL,0,1,1795,,,b:0;,,0,NULL
1911,KILLARK,killark.jpg,killark,NULL,NULL,0,1,1796,,,b:0;,killark.jpg,0,NULL
1912,KIMBERLY-CLARK,kimberly-clark.jpg,kimberly-clark,NULL,NULL,0,1,1797,,,b:0;,kimberly-clark.jpg,0,52
1913,"KIMBLE CHASE",kimble-chase.jpg,kimble-chase,NULL,NULL,0,1,1798,,,b:0;,,0,NULL
1914,KINCO,kinco.jpg,kinco,NULL,NULL,0,1,1799,,,b:0;,kinco.jpg,0,NULL
1915,"KINCO INTERNATIONAL",kinco-international.jpg,kinco-international,NULL,NULL,0,1,1800,,,b:0;,kinco-international.jpg,0,NULL
1916,KINDORF,kindorf.jpg,kindorf,NULL,NULL,0,1,1801,,,b:0;,kindorf.jpg,0,NULL
1917,KINEDYNE,kinedyne.jpg,kinedyne,NULL,NULL,0,1,1802,,,b:0;,kinedyne.jpg,0,NULL
1918,KINGFISHER,NULL,kingfisher,NULL,NULL,0,0,1803,,,,,NULL,NULL
1919,KINGSCOTE,kingscot-chemicals.jpg,kingscote,NULL,NULL,0,1,1804,,,b:0;,,0,NULL
1920,KIPP,kipp.jpg,kipp,NULL,NULL,0,1,1805,,,b:0;,kipp.jpg,0,NULL
1921,KISSAN,NULL,kissan,NULL,NULL,0,1,285442,,,,,NULL,370
1922,"KISSLER & CO",kissler-&-co.jpg,kissler-co,NULL,NULL,0,1,1806,,,b:0;,,0,NULL
1923,KIWI,kiwi.jpg,kiwi,NULL,NULL,0,1,1807,,,b:0;,kiwi.jpg,0,NULL
1924,KLASSE,klasse.jpg,klasse,NULL,NULL,0,1,1808,,,b:0;,,0,NULL
1925,"KLEEN GREEN",kleen-green.jpg,kleen-green,NULL,NULL,0,1,1809,,,b:0;,kleen-green.jpg,0,NULL
1926,KLEEN-PAIL,kleen-pail.jpg,kleen-pail,NULL,NULL,0,1,1811,,,b:0;,,0,NULL
1927,KLEENGUARD,kleenguard.jpg,kleenguard,NULL,NULL,0,1,1810,,,b:0;,kleenguard.jpg,0,1763
1928,"KLEIN TOOLS",klein-tools.jpg,klein-tools,NULL,NULL,0,1,1812,,,b:0;,klein-tools.jpg,0,1008
1929,"KLEVER BOLT DIP",NULL,klever-bolt-dip,NULL,NULL,0,0,1813,,,,,NULL,NULL
1930,"KLEVER EXCEL",klever-excel.jpg,klever-excel,NULL,NULL,0,1,1814,,,b:0;,klever-excel.jpg,0,NULL
1931,"KLEVER KONCEPT",klever-koncept.jpg,klever-koncept,NULL,NULL,0,1,1815,,,b:0;,,0,NULL
1932,"KLEVER KUTTER",klever-kutter.jpg,klever-kutter,NULL,NULL,0,1,1816,,,b:0;,klever-kutter.jpg,0,NULL
1933,"KLEVER X-CHANGE",klever-x-change.jpg,klever-x-change,NULL,NULL,0,1,1817,,,b:0;,klever-x-change.jpg,0,NULL
1934,KLO-SHURE,NULL,klo-shure,NULL,NULL,0,0,1818,,,,,NULL,NULL
1935,KMC,kmc.jpg,kmc,NULL,NULL,0,1,1819,,,b:0;,kmc.jpg,0,NULL
1936,"KMC CONTROLS",kmc-controls.jpg,kmc-controls,NULL,NULL,0,1,1820,,,b:0;,,0,NULL
1937,KNAACK,knaack.jpg,knaack,NULL,NULL,0,1,1821,,,b:0;,knaack.jpg,0,NULL
1938,KNAPP,knapp.jpg,knapp,NULL,NULL,0,1,1822,,,b:0;,knapp.jpg,0,NULL
1939,KNESS,NULL,kness,NULL,NULL,0,0,1823,,,,,NULL,NULL
1940,KNIPEX,knipex.jpg,knipex,NULL,NULL,0,1,1824,,,b:0;,,0,40
1941,KNUCKLEHEAD,knucklehead.jpg,knucklehead,NULL,NULL,0,1,1825,,,b:0;,,0,NULL
1942,"KOALA KARE PRODUCTS",koala-kare-products.jpg,koala-kare-products,NULL,NULL,0,1,1826,,,b:0;,koala-kare-products.jpg,0,NULL
1943,"KOENDERS WATER SOLUTIONS",koenders.jpg,koenders-water-solutions,NULL,NULL,0,1,1827,,,b:0;,koenders.jpg,0,NULL
1944,KOHLER,kohler.jpg,kohler,NULL,NULL,0,1,1828,,,b:0;,kohler.jpg,0,NULL
1945,KOLDWAVE,koldwave.jpg,koldwave,NULL,NULL,0,1,1829,,,b:0;,koldwave.jpg,0,NULL
1946,KOMAL,NULL,komal,NULL,NULL,0,0,285444,,,,,NULL,NULL
1947,KOMELON,komelon.jpg,komelon,NULL,NULL,0,1,1830,,,b:0;,,0,NULL
1948,KONG,kong.jpg,kong,NULL,NULL,0,1,1831,,,b:0;,kong.jpg,0,NULL
1949,KONTIKI,kontiki.jpg,kontiki,NULL,NULL,0,1,1832,,,b:0;,kontiki.jpg,0,NULL
1950,"KONTROL KUBE",kontrol-kube.jpg,kontrol-kube,NULL,NULL,0,1,1833,,,b:0;,kontrol-kube.jpg,0,NULL
1951,KOOLABURN,NULL,koolaburn,NULL,NULL,0,0,1834,,,,,NULL,NULL
1952,KORKY,korky.jpg,korky,NULL,NULL,0,1,1835,,,b:0;,,0,NULL
1953,"KPT ELECTRICALS",kpt.jpg,kpt-electricals,NULL,NULL,0,1,284882,,,b:0;,,NULL,NULL
1954,"KRAFT TOOL",kraft-tool.jpg,kraft-tool,NULL,NULL,0,1,1836,,,b:0;,kraft-tool.jpg,0,NULL
1955,"KRAZY GLUE",krazy-glue.jpg,krazy-glue,NULL,NULL,0,1,1837,,,b:0;,krazy-glue.jpg,0,NULL
1956,KREG,kreg.jpg,kreg,NULL,NULL,0,1,1838,,,b:0;,,0,NULL
1957,KRM,NULL,krm,NULL,NULL,0,0,284679,,,,,NULL,NULL
1958,"KRUD KUTTER",krud-kutter.jpg,krud-kutter,NULL,NULL,0,1,1839,,,b:0;,krud-kutter.jpg,0,NULL
1959,KRUEGER,krueger.jpg,krueger,NULL,NULL,0,1,1840,,,b:0;,krueger.jpg,0,NULL
1960,KRYLON,NULL,krylon,NULL,NULL,0,0,1841,,,,,NULL,NULL
1961,KRYTOX,krytox.jpg,krytox,NULL,NULL,0,1,1842,,,b:0;,krytox.jpg,0,NULL
1962,"KST COATINGS",kst-coatings.jpg,kst-coatings,NULL,NULL,0,1,1843,,,b:0;,,0,NULL
1963,"KUDOS SPA",kudosspa.jpg,kudos-spa,NULL,NULL,0,1,1845,,,b:0;,kudosspa.jpg,0,NULL
1964,KUNKLE,kunkle.jpg,kunkle,NULL,NULL,0,1,1846,,,b:0;,kunkle.jpg,0,NULL
1965,KURIYAMA,kuriyama.jpg,kuriyama,NULL,NULL,0,1,1847,,,b:0;,kuriyama.jpg,0,NULL
1966,"KUSHLAN PRODUCTS",NULL,kushlan-products,NULL,NULL,0,0,1848,,,,,NULL,NULL
1967,KUULAIRE,NULL,kuulaire,NULL,NULL,0,0,1849,,,,,NULL,NULL
1968,KWIKSET,kwikset.jpg,kwikset,NULL,NULL,0,1,1850,,,b:0;,,0,NULL
1969,"L & T",NULL,l-t,NULL,NULL,0,0,284463,,,,,NULL,304
1970,"L.J. STAR",l.j.-star.jpg,l-j-star,NULL,NULL,0,1,1851,,,b:0;,l.j.-star.jpg,0,NULL
1971,LA-CO,la-co.jpg,la-co,NULL,NULL,0,1,1861,,,b:0;,la-co.jpg,0,43
1972,"LAB ARMOR",NULL,lab-armor,NULL,NULL,0,0,1852,,,,,NULL,NULL
1973,"LAB COMPANION",lab-companion.jpg,lab-companion,NULL,NULL,0,1,1853,,,b:0;,lab-companion.jpg,0,NULL
1974,"LAB SAFETY SUPPLY",lab-safety-supply.jpg,lab-safety-supply,NULL,NULL,0,1,1854,,,b:0;,lab-safety-supply.jpg,0,NULL
1975,LABCONCO,NULL,labconco,NULL,NULL,0,0,1855,,,,,NULL,NULL
1976,"LABEL SAFE",labelsafe.jpg,label-safe,NULL,NULL,0,1,1856,,,b:0;,labelsafe.jpg,0,2521
1977,LABELMASTER,NULL,labelmaster,NULL,NULL,0,1,1857,,,,,NULL,NULL
1978,LABPURE,NULL,labpure,NULL,NULL,0,0,1858,,,,,NULL,NULL
1979,"LACEY MILLS",lacey-mills.jpg,lacey-mills,NULL,NULL,0,1,1859,,,b:0;,lacey-mills.jpg,0,NULL
1980,LACLEDE,laclede.jpg,laclede,NULL,NULL,0,1,1860,,,b:0;,laclede.jpg,0,NULL
1981,"LADDER LOCK",ladder-lock.jpg,ladder-lock,NULL,NULL,0,1,1862,,,b:0;,ladder-lock.jpg,0,NULL
1982,"LAING THERMOTECH",laingthermotech.jpg,laing-thermotech,NULL,NULL,0,1,1863,,,b:0;,laingthermotech.jpg,0,NULL
1983,LAITNER,NULL,laitner,NULL,NULL,0,1,1864,,,,,NULL,NULL
1984,LAKELAND,lakeland-1.jpg,lakeland,NULL,NULL,0,1,1865,,,b:0;,lakeland-1.jpg,0,NULL
1985,LAKESIDE,lakeside.jpg,lakeside,NULL,NULL,0,1,1866,,,b:0;,lakeside.jpg,0,NULL
1986,LAMOTTE,lamotte.jpg,lamotte,NULL,NULL,0,1,1867,,,b:0;,lamotte.jpg,0,1850
1987,LAMP,lamp.jpg,lamp,NULL,NULL,0,1,1868,,,b:0;,lamp.jpg,0,NULL
1988,LAMTON,lamton.jpg,lamton,NULL,NULL,0,1,1869,,,b:0;,lamton.jpg,0,NULL
1989,LANDAU,NULL,landau,NULL,NULL,0,1,1870,,,,,NULL,NULL
1990,LANDMARK,landmark.jpg,landmark,NULL,NULL,0,1,1871,,,b:0;,landmark.jpg,0,NULL
1991,"LARSON ELECTRONICS LLC",NULL,larson-electronics-llc,NULL,NULL,0,1,1872,,,,,NULL,1594
1992,LASCAR,lascar.jpg,lascar,NULL,NULL,0,1,1873,,,b:0;,lascar.jpg,0,NULL
1993,LASCO,lasco.jpg,lasco,NULL,NULL,0,1,1874,,,b:0;,lasco.jpg,0,NULL
1994,LASER-AID,NULL,laser-aid,NULL,NULL,0,0,1875,,,,,NULL,NULL
1995,LATICRETE,NULL,laticrete,NULL,NULL,0,1,1876,,,,,NULL,NULL
1996,LAV,NULL,lav,NULL,NULL,0,0,1877,,,,,NULL,NULL
1997,LAW,law.jpg,law,NULL,NULL,0,1,1878,,,b:0;,law.jpg,0,NULL
1998,"LAWRENCE METAL",lawrence-metal.jpg,lawrence-metal,NULL,NULL,0,1,1879,,,b:0;,lawrence-metal.jpg,0,NULL
1999,"LAXCO, INC",laxco_-inc.jpg,laxco-inc,NULL,NULL,0,1,1880,,,b:0;,laxco_-inc.jpg,0,NULL
2000,LCN,lcn.jpg,lcn,NULL,NULL,0,1,1881,,,b:0;,,0,NULL
2001,"LE TARGETS",NULL,le-targets,NULL,NULL,0,0,1882,,,,,NULL,NULL
2002,"LEADING EDGE",NULL,leading-edge,NULL,NULL,0,0,1883,,,,,NULL,NULL
2003,"LEATHERHEAD TOOLS",leatherhead-tools.jpg,leatherhead-tools,NULL,NULL,0,1,1884,,,b:0;,leatherhead-tools.jpg,0,NULL
2004,LEATHERMAN,leatherman.jpg,leatherman,NULL,NULL,0,1,1885,,,b:0;,leatherman.jpg,0,1018
2005,LEDEX,ledex.jpg,ledex,NULL,NULL,0,1,1886,,,b:0;,ledex.jpg,0,NULL
2006,LEDLENSER,NULL,ledlenser,NULL,NULL,0,0,1887,,,,,NULL,NULL
2007,LEE,lee.jpg,lee,NULL,NULL,0,1,1888,,,b:0;,lee.jpg,0,NULL
2008,LEESON,leeson.jpg,leeson,NULL,NULL,0,1,1889,,,b:0;,leeson.jpg,0,NULL
2009,LEGACY,legacy.jpg,legacy,NULL,NULL,0,1,1890,,,b:0;,legacy.jpg,0,NULL
2010,LEGRAND,legrand.jpg,legrand,NULL,NULL,1,1,1891,,,b:0;,legrand.jpg,200,65
2011,LEGRIS,legris.jpg,legris,NULL,NULL,0,1,1892,,,b:0;,legris.jpg,0,372
2012,LEICA,leica.jpg,leica,NULL,NULL,0,1,1893,,,b:0;,leica.jpg,0,132
2013,"LEICA DISTO",leica-disto.jpg,leica-disto,NULL,NULL,0,1,1894,,,b:0;,leica-disto.jpg,0,NULL
2014,"LEICA LINO",leica-lino.jpg,leica-lino,NULL,NULL,0,1,1895,,,b:0;,leica-lino.jpg,0,NULL
2015,"LEICA RUGBY",leica-rugby.jpg,leica-rugby,NULL,NULL,0,1,1896,,,b:0;,leica-rugby.jpg,0,NULL
2016,LEM,lem.jpg,lem,NULL,NULL,0,1,1897,,,b:0;,lem.jpg,0,NULL
2017,LENMAR,lenmar.jpg,lenmar,NULL,NULL,0,1,1898,,,b:0;,lenmar.jpg,0,NULL
2018,LENOX,lenox.jpg,lenox,NULL,NULL,0,1,1899,,,b:0;,lenox.jpg,0,NULL
2019,"LEONARD VALVE",leonard-valve.jpg,leonard-valve,NULL,NULL,0,1,1900,,,b:0;,,0,NULL
2020,LEVEL-IT,level-it.jpg,level-it,NULL,NULL,0,1,1902,,,b:0;,level-it.jpg,0,NULL
2021,LEVELGUARD,NULL,levelguard,NULL,NULL,0,0,1901,,,,,NULL,NULL
2022,LEVITON,leviton.jpg,leviton,NULL,NULL,0,1,1903,,,b:0;,leviton.jpg,0,NULL
2023,LEWISBINS,lewisbins.jpg,lewisbins,NULL,NULL,0,1,1904,,,b:0;,lewisbins.jpg,0,NULL
2024,LEXAN,NULL,lexan,NULL,NULL,0,0,1905,,,,,NULL,NULL
2025,LEXMARK,lexmark.jpg,lexmark,NULL,NULL,0,1,1906,,,b:0;,lexmark.jpg,0,NULL
2026,"LG ELECTRONICS",NULL,lg-electronics,NULL,NULL,0,0,1907,,,,,NULL,NULL
2027,LIBERTY,NULL,liberty,NULL,NULL,0,1,1908,,,,,NULL,322
2028,"LIBERTY SAFE",NULL,liberty-safe,NULL,NULL,0,0,1909,,,,,NULL,NULL
2029,LIBMAN,libman.jpg,libman,NULL,NULL,0,1,1910,,,b:0;,libman.jpg,0,NULL
2030,"LIFE CORP",life-corp.jpg,life-corp,NULL,NULL,0,1,1911,,,b:0;,life-corp.jpg,0,NULL
2031,"LIFE SAVER",life-saver.jpg,life-saver,NULL,NULL,0,1,1912,,,b:0;,,0,NULL
2032,LIFESECURE,lifesecure.jpg,lifesecure,NULL,NULL,0,1,1913,,,b:0;,lifesecure.jpg,0,NULL
2033,"LIFT'N BUDDY",lift'n-buddy.jpg,lift-n-buddy,NULL,NULL,0,1,1916,,,b:0;,lift'n-buddy.jpg,0,NULL
2034,LIFT-ALL,liftall.jpg,lift-all,NULL,NULL,0,1,1914,,,b:0;,liftall.jpg,0,NULL
2035,LIFTMASTER,liftmaster.jpg,liftmaster,NULL,NULL,0,1,1915,,,b:0;,,0,NULL
2036,LIFTOMATIC,liftomatic.jpg,liftomatic,NULL,NULL,0,1,1917,,,b:0;,,0,1694
2037,LINCOLN,lincoln.jpg,lincoln,NULL,NULL,0,1,1918,,,b:0;,,0,445
2038,"LINCOLN ELECTRIC",lincoln-electric.jpg,lincoln-electric,NULL,NULL,0,1,1919,,,b:0;,lincoln-electric.jpg,0,2557
2039,"LIND EQUIPMENT",lind-equipment.jpg,lind-equipment,NULL,NULL,0,1,1920,,,b:0;,lind-equipment.jpg,0,NULL
2040,LINEBACKER,linebacker.jpg,linebacker,NULL,NULL,0,1,1921,,,b:0;,linebacker.jpg,0,NULL
2041,LINEMASTER,linemaster-1.jpg,linemaster,NULL,NULL,0,1,1922,,,b:0;,,0,NULL
2042,LINETT,linett.jpg,linett,NULL,NULL,0,1,1923,,,b:0;,,0,NULL
2043,LINISHALL,NULL,linishall,NULL,NULL,0,0,1924,,,,,NULL,NULL
2044,LIQUATITE,liquatite.jpg,liquatite,NULL,NULL,0,1,1925,,,b:0;,liquatite.jpg,0,NULL
2045,"LIQUID PAPER",NULL,liquid-paper,NULL,NULL,0,0,1926,,,,,NULL,NULL
2046,"LIQUID WRENCH",liquid-wrench.jpg,liquid-wrench,NULL,NULL,0,1,1927,,,b:0;,liquid-wrench.jpg,0,NULL
2047,"LIQUID WRENCH INDUSTRIAL",liquid-wrench-industrial.jpg,liquid-wrench-industrial,NULL,NULL,0,1,1928,,,b:0;,,0,NULL
2048,"LIQUIDYNAMICS INC.",liquidynamics.jpg,liquidynamics-inc,NULL,NULL,0,1,1929,,,b:0;,,0,NULL
2049,LIQUIFIT,liquifit.jpg,liquifit,NULL,NULL,0,1,1930,,,b:0;,liquifit.jpg,0,NULL
2050,LISTA,lista.jpg,lista,NULL,NULL,0,1,1931,,,b:0;,lista.jpg,0,NULL
2051,LITHONIA,NULL,lithonia,NULL,NULL,0,0,1932,,,,,NULL,NULL
2052,LITTELFUSE,littelfuse.jpg,littelfuse,NULL,NULL,0,1,1933,,,b:0;,littelfuse.jpg,0,1970
2053,"LITTLE GIANT",little-giant.jpg,little-giant,NULL,NULL,0,1,1934,,,b:0;,little-giant.jpg,0,NULL
2054,"LITTLE MULE",little-mule.jpg,little-mule,NULL,NULL,0,1,1935,,,b:0;,,0,NULL
2055,"LLAMBRICH USA",NULL,llambrich-usa,NULL,NULL,0,0,1936,,,,,NULL,NULL
2056,LOC-LINE,NULL,loc-line,NULL,NULL,0,0,1942,,,,,NULL,317
2057,LOCDOWN,locdown.jpg,locdown,NULL,NULL,0,1,1937,,,b:0;,locdown.jpg,0,NULL
2058,"LOCK CORP OF AMERICA",lock-corp-of-america1.jpg,lock-corp-of-america,NULL,NULL,0,1,1938,,,b:0;,lock-corp-of-america1.jpg,0,NULL
2059,"LOCK SAVER",lock-saver.jpg,lock-saver,NULL,NULL,0,1,1939,,,b:0;,lock-saver.jpg,0,NULL
2060,LOCKSTRAPS,lockstraps.jpg,lockstraps,NULL,NULL,0,1,1940,,,b:0;,,0,NULL
2061,LOCKUP,lockup.jpg,lockup,NULL,NULL,0,1,1941,,,b:0;,lockup.jpg,0,NULL
2062,LOCOLOC,locoloc.jpg,locoloc,NULL,NULL,0,1,1943,,,b:0;,locoloc.jpg,0,NULL
2063,LOCTITE,loctite.jpg,loctite,NULL,NULL,1,1,1944,,,b:0;,loctite.jpg,20,43
2064,LODAR,lodar.jpg,lodar,NULL,NULL,0,1,1945,,,b:0;,,0,NULL
2065,LOGITECH,logitech.jpg,logitech,NULL,NULL,0,1,1946,,,b:0;,logitech.jpg,0,564
2066,LOKKLATCH,NULL,lokklatch,NULL,NULL,0,0,1947,,,,,NULL,NULL
2067,LOOS,loos.jpg,loos,NULL,NULL,0,1,1948,,,b:0;,,0,NULL
2068,LOUISVILLE,louisville.jpg,louisville,NULL,NULL,0,1,1949,,,b:0;,louisville.jpg,0,NULL
2069,LOVE,love.jpg,love,NULL,NULL,0,1,1950,,,b:0;,love.jpg,0,NULL
2070,LOVEJOY,lovejoy.jpg,lovejoy,NULL,NULL,0,1,1951,,,b:0;,lovejoy.jpg,0,NULL
2071,LOVIBOND,lovibond.jpg,lovibond,NULL,NULL,0,1,1952,,,b:0;,,0,852
2072,LPS,lps.jpg,lps,NULL,NULL,0,1,1953,,,b:0;,lps.jpg,0,1519
2073,LSL755,NULL,lsl755,NULL,NULL,0,0,1954,,,,,NULL,NULL
2074,LSS,NULL,lss,NULL,NULL,0,0,1955,,,,,NULL,NULL
2075,LTS,NULL,lts,NULL,NULL,0,0,1956,,,,,NULL,NULL
2076,LUBE,lube-.jpg,lube,NULL,NULL,0,1,1957,,,b:0;,lube-.jpg,0,NULL
2077,"LUBE DEVICES",lube-devices.jpg,lube-devices,NULL,NULL,0,1,1958,,,b:0;,,0,NULL
2078,LUBESITE,NULL,lubesite,NULL,NULL,0,0,1959,,,,,NULL,1461
2079,"LUCKY LINE PRODUCTS",lucky-line-product.jpg,lucky-line-products,NULL,NULL,0,1,1960,,,b:0;,,0,NULL
2080,LUFKIN,lufkin.jpg,lufkin,NULL,NULL,0,1,1961,,,b:0;,lufkin.jpg,0,1058
2081,LUMARK,NULL,lumark,NULL,NULL,0,0,1962,,,,,NULL,NULL
2082,LUMENERA,NULL,lumenera,NULL,NULL,0,0,1963,,,,,NULL,NULL
2083,"LUMENITE CONTROL TECHNOLOGY, INC.",lumenite-control-technology_-inc..jpg,lumenite-control-technology-inc,NULL,NULL,0,1,1964,,,b:0;,lumenite-control-technology_-inc..jpg,0,NULL
2084,"LUMENITE LIGHT SLEEVE",lumenite-light-sleeve®-.jpg,lumenite-light-sleeve,NULL,NULL,0,1,1965,,,b:0;,lumenite-light-sleeve®-.jpg,0,NULL
2085,LUTRON,lutron.jpg,lutron,NULL,NULL,0,1,1966,,,b:0;,lutron.jpg,0,434
2086,LUXO,luxo.jpg,luxo,NULL,NULL,0,1,1967,,,b:0;,luxo.jpg,0,NULL
2088,"LUXOR MULTI COLOR",NULL,luxor-multi-color,NULL,NULL,0,0,285387,,,,,NULL,693
2089,"LW SCIENTIFIC",lw-scientific.jpg,lw-scientific,NULL,NULL,0,1,1969,,,b:0;,,0,NULL
2090,LYLE,lyle.jpg,lyle,NULL,NULL,0,1,1970,,,b:0;,lyle.jpg,0,NULL
2091,LYON,lyon.jpg,lyon,NULL,NULL,0,1,1971,,,b:0;,lyon.jpg,0,NULL
2092,M-STRUTS,m-struts.jpg,m-struts,NULL,NULL,0,1,2197,,,b:0;,,0,NULL
2093,MACROMATIC,macromatic.jpg,macromatic,NULL,NULL,0,1,1972,,,b:0;,,0,NULL
2094,MADISON,madison-copy.jpg,madison,NULL,NULL,0,1,1973,,,b:0;,madison-copy.jpg,0,NULL
2095,MAG-MATE,mag-mate.jpg,mag-mate,NULL,NULL,0,1,1977,,,b:0;,,0,NULL
2096,MAGIC,magic.jpg,magic,NULL,NULL,0,1,1974,,,b:0;,,0,383
2097,MAGLINER,magliner.jpg,magliner,NULL,NULL,0,1,1975,,,b:0;,magliner.jpg,0,NULL
2098,MAGLITE,maglite.jpg,maglite,NULL,NULL,0,1,1976,,,b:0;,maglite.jpg,0,1010
2099,"MAGNA VISUAL",magna-visual.jpg,magna-visual,NULL,NULL,0,1,1978,,,b:0;,,0,NULL
2100,MAGNA-GRIPS,manga-grips.jpg,magna-grips,NULL,NULL,0,1,1981,,,b:0;,manga-grips.jpg,0,NULL
2101,MAGNA-LOK,magna-lok-copy.jpg,magna-lok,NULL,NULL,0,1,1983,,,b:0;,magna-lok-copy.jpg,0,NULL
2102,MAGNABULB,magnabulb-copy.jpg,magnabulb,NULL,NULL,0,1,1979,,,b:0;,magnabulb-copy.jpg,0,NULL
2103,MAGNAFLUX,NULL,magnaflux,NULL,NULL,0,0,1980,,,,,NULL,799
2104,MAGNALATCH,NULL,magnalatch,NULL,NULL,0,0,1982,,,,,NULL,NULL
2105,MAGNECRAFT,magnecraft.jpg,magnecraft,NULL,NULL,0,1,1984,,,b:0;,,0,NULL
2106,"MAGNUM MEDICAL",magnum-medical.jpg,magnum-medical,NULL,NULL,0,1,1985,,,b:0;,,0,NULL
2107,"MAHR-FEDERAL INC.",mahr-federal-inc..jpg,mahr-federal-inc,NULL,NULL,0,1,1986,,,b:0;,mahr-federal-inc..jpg,0,NULL
2108,MAJESTIC,majestic.jpg,majestic,NULL,NULL,0,1,1987,,,b:0;,majestic.jpg,0,NULL
2109,MAKITA,NULL,makita,NULL,NULL,0,1,1988,,,b:0;,,0,203
2110,MALCO,malco.jpg,malco,NULL,NULL,0,1,1989,,,b:0;,malco.jpg,0,NULL
2111,"MALIN COMPANY",malin-company.jpg,malin-company,NULL,NULL,0,1,1990,,,b:0;,malin-company.jpg,0,NULL
2112,MALLARD,mallard.jpg,mallard,NULL,NULL,0,1,1991,,,b:0;,mallard.jpg,0,NULL
2113,MALLORY,mallory.jpg,mallory,NULL,NULL,0,1,1992,,,b:0;,mallory.jpg,0,NULL
2114,MANITOWOC,manitowoc.jpg,manitowoc,NULL,NULL,0,1,1993,,,b:0;,,0,NULL
2115,MANPLOW,NULL,manplow,NULL,NULL,0,0,1994,,,,,NULL,NULL
2116,MANTUA,mantua.jpg,mantua,NULL,NULL,0,1,1995,,,b:0;,mantua.jpg,0,NULL
2117,MAPA,mapa.jpg,mapa,NULL,NULL,0,1,1996,,,b:0;,,0,NULL
2118,MARADYNE,NULL,maradyne,NULL,NULL,0,0,1997,,,,,NULL,NULL
2119,MARATHON,marathon.jpg,marathon,NULL,NULL,0,1,1998,,,b:0;,marathon.jpg,0,922
2120,"MARATHON MOTORS",marathon-motors.jpg,marathon-motors,NULL,NULL,0,1,1999,,,b:0;,marathon-motors.jpg,0,NULL
2121,MARCOM,marcom.jpg,marcom,NULL,NULL,0,1,2000,,,b:0;,marcom.jpg,0,NULL
2122,MARIGOLD,marigold.jpg,marigold,NULL,NULL,0,1,2001,,,b:0;,,0,NULL
2123,MARKAL,NULL,markal,NULL,NULL,0,1,2002,,,,,NULL,NULL
2124,MARKAR,markar.jpg,markar,NULL,NULL,0,1,2003,,,b:0;,markar.jpg,0,251
2125,"MARKEL PRODUCTS",markel1.jpg,markel-products,NULL,NULL,0,1,2004,,,b:0;,markel1.jpg,0,NULL
2126,MARKETLAB,NULL,marketlab,NULL,NULL,0,0,2005,,,,,NULL,NULL
2127,"MARKS USA",marks-usa.jpg,marks-usa,NULL,NULL,0,1,2006,,,b:0;,marks-usa.jpg,0,NULL
2128,MARKTEX,marktex.jpg,marktex,NULL,NULL,0,1,2007,,,b:0;,marktex.jpg,0,NULL
2129,MARKTIME,marktime.jpg,marktime,NULL,NULL,0,1,2008,,,b:0;,marktime.jpg,0,NULL
2130,MARLBORO,marlboro.jpg,marlboro,NULL,NULL,0,1,2009,,,b:0;,,0,NULL
2131,"MARLIN STEEL WIRE PRODUCTS",NULL,marlin-steel-wire-products,NULL,NULL,0,0,2010,,,,,NULL,NULL
2132,MARLOW,NULL,marlow,NULL,NULL,0,0,2011,,,,,NULL,NULL
