Branch,Project,Invoice No.,Date,Customer, Document Total ,POD
Maharashtra,33462,201000001,18-Apr-2019,Dolphin Offshore Enterprises india ltd," 458,391.62 ",
Maharashtra,28933,201000002,20-Apr-2019,Galiakotwala Engineering Co. Pvt. Ltd.," 31,289,993.66 ",
Maharashtra,32901,201000003,20-Apr-2019,Dolphin Offshore Shipping Ltd.," 1,412,505.48 ",
Maharashtra,34444,201000004,20-Apr-2019,Dolphin Offshore Shipping Ltd.," 1,549,464.00 ",
Maharashtra,34638,201000005,22-Apr-2019,Dolphin Offshore Shipping Ltd.," 959,886.00 ",
Maharashtra,34445,201000006,22-Apr-2019,Dolphin Offshore Shipping Ltd.," 9,987,840.00 ",
Maharashtra,34635,201000007,29-Apr-2019,Dolphin Offshore Shipping Ltd.," 3,525,120.00 ",
Maharashtra,34613,201000008,29-Apr-2019,Universal Enterprises," 13,328,999.75 ",
Maharashtra,34613,201000009,29-Apr-2019,Universal Enterprises," 11,799,923.30 ",
Maharashtra,34613,201000010,30-Apr-2019,Universal Enterprises," 12,506,958.65 ",
Maharashtra,34613,201000011,30-Apr-2019,Universal Enterprises," 9,999,833.30 ",
Maharashtra,33341,201000012,30-Apr-2019,Dolphin Offshore Shipping Ltd.," 4,337,647.20 ",
Maharashtra,29493,201000014,2-May-2019,Applied Materials India Pvt. Ltd.," 366,002.77 ",
Maharashtra,34859,201000017,13-May-2019,Universal Enterprises," 13,295,664.75 ",
Maharashtra,34859,201000018,14-May-2019,Universal Enterprises," 11,857,926.20 ",
Maharashtra,34859,201000019,15-May-2019,Universal Enterprises," 9,992,166.25 ",
Maharashtra,34859,201000020,16-May-2019,Universal Enterprises," 12,506,958.65 ",
Maharashtra,34859,201000021,17-May-2019,Universal Enterprises," 12,865,643.25 ",
Maharashtra,34859,201000022,18-May-2019,Universal Enterprises," 11,692,251.25 ",
Maharashtra,36294,201000026,26-Jun-2019,Dolphin Offshore Shipping Ltd.," 10,462,685.95 ",
Maharashtra,,201000029,31-Jul-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,547,177.97 ",
Maharashtra,,201000030,31-Jul-2019,MNR Marketing LLP," 3,546,655.20 ",
Maharashtra,,201000034,31-Aug-2019,Paxson Industries Private Limited," 203,901.58 ",
Maharashtra,,201000040,31-Aug-2019,MNR Marketing LLP," 1,617,713.94 ",
Maharashtra,,201000044,31-Aug-2019,Minerva Merchandising Company Private Limited," 57,052.34 ",
Maharashtra,,201000047,30-Sep-2019,MNR Marketing LLP," 1,841,154.00 ",
Maharashtra,32569,202000001,1-Apr-2019,Cargill India Pvt. Ltd.," 7,903.64 ",
Maharashtra,33143,202000002,1-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 14,377.12 ",
Maharashtra,33134,202000003,1-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 6,004.22 ",
Maharashtra,33077,202000004,1-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 13,077.05 ",
Maharashtra,33093,202000005,1-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 1,904.00 ",
Maharashtra,32202,202000007,2-Apr-2019,Applied Materials India Pvt. Ltd.," 30,609.46 ",
Maharashtra,33007,202000009,2-Apr-2019,Piramal Enterprises Ltd.," 30,071.90 ",
Maharashtra,32662,202000011,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 11,013.33 ",
Maharashtra,31929,202000014,2-Apr-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 133,451.30 ",
Maharashtra,32848,202000015,2-Apr-2019,Hyosung T and D India Pvt. Ltd.," 17,220.00 ",
Maharashtra,31103,202000022,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,658.68 ",
Maharashtra,28216,202000023,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,236.80 ",
Maharashtra,31561,202000024,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,152.74 ",
Maharashtra,33074,202000025,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,32865,202000026,2-Apr-2019,Survival Systems India," 3,207.68 ",
Maharashtra,31629,202000027,2-Apr-2019,Applied Materials India Pvt. Ltd.," 132,078.35 ",
Maharashtra,31251,202000028,2-Apr-2019,Covestro India Pvt. Ltd.," 14,112.00 ",
Maharashtra,28227,202000029,3-Apr-2019,Cummins Technologies India Pvt. Ltd.," 341,487.28 ",
Maharashtra,30498,202000030,3-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 26,270.48 ",
Maharashtra,30567,202000031,3-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 71,127.78 ",
Maharashtra,31991,202000032,3-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 33,984.00 ",
Maharashtra,30547,202000035,3-Apr-2019,GE India Industrial Pvt. Ltd. (Division: Wind Energy) (Wind India BID code 285005)," 53,772.60 ",
Maharashtra,31284,202000036,3-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 37,836.96 ",
Maharashtra,31460,202000037,3-Apr-2019,Eaton India Innovation Center LLP," 3,774.50 ",
Maharashtra,32752,202000038,3-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 7,710.24 ",
Maharashtra,32443,202000039,3-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,500.00 ",
Maharashtra,32214,202000040,3-Apr-2019,Huntsman International India Pvt Ltd," 39,434.12 ",
Maharashtra,32453,202000041,3-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,728.76 ",
Maharashtra,7022,202000042,3-Apr-2019,Cummins India Ltd.," 73,193.04 ",
Maharashtra,30767,202000045,3-Apr-2019,Reliance Industries Ltd.," 191,000.00 ",
Maharashtra,30502,202000046,3-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 432,765.00 ",
Maharashtra,33035,202000047,3-Apr-2019,Cummins Technologies India Pvt. Ltd.," 90,880.00 ",
Maharashtra,31766,202000048,4-Apr-2019,HPCL Mittal Energy Ltd.," 132,750.00 ",
Maharashtra,33130,202000049,4-Apr-2019,Cargill India Pvt. Ltd.," 43,984.00 ",
Maharashtra,33206,202000050,4-Apr-2019,Videojet Technologies India Pvt. Ltd.," 19,411.00 ",
Maharashtra,28648,202000051,4-Apr-2019,Brahmaputra Cracker and Polymer Ltd.," 552,490.15 ",
Maharashtra,31888,202000053,4-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 97,443.18 ",
Maharashtra,33268,202000054,4-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,169.76 ",
Maharashtra,33191,202000055,4-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,802.01 ",
Maharashtra,30885,202000056,4-Apr-2019,Huntsman International India Pvt Ltd," 107,262.00 ",
Maharashtra,31247,202000057,4-Apr-2019,Beckman Coulter India Pvt. Ltd.," 18,426.73 ",
Maharashtra,33130,202000058,5-Apr-2019,Cargill India Pvt. Ltd.," 53,100.00 ",
Maharashtra,32634,202000059,5-Apr-2019,Piramal Enterprises Ltd.," 35,282.00 ",
Maharashtra,32556,202000060,5-Apr-2019,IAC International Automotive India Pvt. Ltd.," 41,519.48 ",
Maharashtra,33188,202000061,5-Apr-2019,HD Wires Pvt. Ltd.," 12,441.92 ",
Maharashtra,32592,202000062,5-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,315.60 ",
Maharashtra,32777,202000063,5-Apr-2019,Piramal Enterprises Ltd.," 1,062.00 ",
Maharashtra,32996,202000065,5-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 65,086.38 ",
Maharashtra,32502,202000066,5-Apr-2019,DHL Supply Chain India Pvt. Ltd.," 35,341.00 ",
Maharashtra,33201,202000067,5-Apr-2019,Gillette India Ltd.," 2,167.13 ",
Maharashtra,32298,202000068,5-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 54,052.66 ",
Maharashtra,31561,202000069,5-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 15,063.86 ",
Maharashtra,31280,202000070,5-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,483.74 ",
Maharashtra,33208,202000071,5-Apr-2019,Colgate-Palmolive India Ltd.," 94,046.00 ",
Maharashtra,31460,202000072,5-Apr-2019,Eaton India Innovation Center LLP," 2,880.00 ",
Maharashtra,32655,202000073,5-Apr-2019,Stanley Engineered Fastening India Pvt. Ltd.," 4,720.00 ",
Maharashtra,33073,202000074,5-Apr-2019,Hyosung T and D India Pvt. Ltd.," 4,720.00 ",
Maharashtra,33081,202000075,5-Apr-2019,Covestro India Pvt. Ltd.," 5,310.00 ",
Maharashtra,32936,202000076,5-Apr-2019,Nhava Sheva International Container Terminal Pvt. Ltd.," 20,455.57 ",
Maharashtra,29595,202000077,5-Apr-2019,VVF India Ltd.," 1,551.70 ",
Maharashtra,32831,202000078,5-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 73,581.26 ",
Maharashtra,33229,202000080,8-Apr-2019,Covestro India Pvt. Ltd.," 2,950.00 ",
Maharashtra,29422,202000081,8-Apr-2019,Cargill India Pvt. Ltd.," 462,560.00 ",
Maharashtra,32927,202000083,8-Apr-2019,Piramal Enterprises Ltd.," 6,726.00 ",
Maharashtra,33115,202000084,8-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 34,779.08 ",
Maharashtra,32882,202000085,8-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,499.99 ",
Maharashtra,31262,202000086,8-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 59,353.06 ",
Maharashtra,32210,202000087,8-Apr-2019,Cummins India Ltd.," 35,122.46 ",
Maharashtra,30912,202000088,8-Apr-2019,Nhava Sheva International Container Terminal Pvt. Ltd.," 2,616.06 ",
Maharashtra,31739,202000089,8-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 16,225.00 ",
Maharashtra,29672,202000090,8-Apr-2019,Cummins Technologies India Pvt. Ltd. - Recon India," 40,444.44 ",
Maharashtra,31460,202000092,8-Apr-2019,Eaton India Innovation Center LLP," 14,750.00 ",
Maharashtra,32304,202000093,9-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 58,222.24 ",
Maharashtra,32304,202000094,9-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,630.44 ",
Maharashtra,30117,202000095,9-Apr-2019,Cummins Technologies India Pvt. Ltd.," 15,478.96 ",
Maharashtra,31726,202000097,9-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,31536,202000098,9-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 14,877.44 ",
Maharashtra,32470,202000099,9-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 68,502.92 ",
Maharashtra,33404,202000100,9-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 26,250.00 ",
Maharashtra,31460,202000102,9-Apr-2019,Eaton India Innovation Center LLP," 1,627.00 ",
Maharashtra,32367,202000104,9-Apr-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 10,985.80 ",
Maharashtra,32313,202000105,9-Apr-2019,GlaxoSmithKline Consumer Healthcare Ltd., 843.70 ,
Maharashtra,32109,202000106,9-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 38,609.58 ",
Maharashtra,32470,202000107,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 19,322.12 ",
Maharashtra,32298,202000108,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 49,622.12 ",
Maharashtra,31726,202000109,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,30050,202000110,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 11,492.26 ",
Maharashtra,32028,202000111,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 78,974.46 ",
Maharashtra,33381,202000112,10-Apr-2019,J S Equipments," 1,796,786.48 ",
Maharashtra,33381,202000113,10-Apr-2019,J S Equipments," 348,946.40 ",
Maharashtra,33381,202000114,10-Apr-2019,J S Equipments," 716,914.01 ",
Maharashtra,33381,202000115,10-Apr-2019,J S Equipments," 736,762.50 ",
Maharashtra,32200,202000116,10-Apr-2019,IAC International Automotive India Pvt. Ltd.," 13,599.50 ",
Maharashtra,33277,202000117,10-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 2,140.99 ",
Maharashtra,33307,202000118,10-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 8,851.96 ",
Maharashtra,33379,202000119,10-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,269.33 ",
Maharashtra,32445,202000120,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 11,970.00 ",
Maharashtra,32680,202000121,10-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 91,532.06 ",
Maharashtra,32807,202000122,10-Apr-2019,Gillette India Ltd.," 53,756.09 ",
Maharashtra,32664,202000123,10-Apr-2019,DaulatRam Engineering Services Pvt. Ltd.," 315,060.00 ",
Maharashtra,18705,202000124,11-Apr-2019,Oil and Natural Gas Corporation Ltd.," 1,665,279.00 ",
Maharashtra,32214,202000126,11-Apr-2019,Huntsman International India Pvt Ltd," 56,604.00 ",
Maharashtra,29164,202000127,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 64,428.00 ",
Maharashtra,31358,202000128,11-Apr-2019,Hyosung T and D India Pvt. Ltd., 735.00 ,
Maharashtra,32346,202000129,11-Apr-2019,Cummins Generator Technologies India Pvt. Ltd.," 160,480.02 ",
Maharashtra,32852,202000131,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 1,462.13 ",
Maharashtra,30512,202000132,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 30,810.40 ",
Maharashtra,30454,202000133,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 43,805.38 ",
Maharashtra,30050,202000134,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,372.12 ",
Maharashtra,32028,202000135,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,210.72 ",
Maharashtra,33200,202000136,11-Apr-2019,Husco Hydraulics Pvt. Ltd.," 2,643.20 ",
Maharashtra,31890,202000137,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 31,797.88 ",
Maharashtra,31012,202000138,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,009.00 ",
Maharashtra,33004,202000140,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 30,742.09 ",
Maharashtra,31792,202000142,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 13,570.01 ",
Maharashtra,33155,202000143,11-Apr-2019,Applied Materials India Pvt. Ltd.," 8,958.86 ",
Maharashtra,32816,202000144,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 17,141.06 ",
Maharashtra,33199,202000145,11-Apr-2019,Piramal Enterprises Ltd.," 13,458.06 ",
Maharashtra,32852,202000146,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,405.84 ",
Maharashtra,31103,202000147,11-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 1,967.50 ",
Maharashtra,31739,202000148,11-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 10,566.90 ",
Maharashtra,31766,202000149,11-Apr-2019,HPCL Mittal Energy Ltd.," 75,225.00 ",
Maharashtra,32680,202000150,12-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 1,129.78 ",
Maharashtra,32638,202000151,12-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,023.71 ",
Maharashtra,33344,202000153,12-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 1,755.27 ",
Maharashtra,33373,202000154,12-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 1,293.09 ",
Maharashtra,33074,202000155,12-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,507.10 ",
Maharashtra,29219,202000157,12-Apr-2019,Indeed India Operations Pvt. Ltd..," 318,954.00 ",
Maharashtra,29500,202000158,12-Apr-2019,Indeed India Operations Pvt. Ltd..," 243,906.00 ",
Maharashtra,31252,202000160,12-Apr-2019,HPCL Mittal Energy Ltd.," 236,849.60 ",
Maharashtra,33259,202000161,12-Apr-2019,Piramal Enterprises Ltd.," 30,134.26 ",
Maharashtra,32389,202000162,12-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 35,045.23 ",
Maharashtra,33462,202000164,13-Apr-2019,Dolphin Offshore Enterprises india ltd," 1,213,243.68 ",
Maharashtra,30454,202000165,15-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,462.78 ",
Maharashtra,29420,202000166,15-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 19,432.24 ",
Maharashtra,29420,202000167,15-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 19,432.24 ",
Maharashtra,30393,202000169,15-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,072.44 ",
Maharashtra,29420,202000170,15-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 145,741.80 ",
Maharashtra,33399,202000171,15-Apr-2019,ABB India Ltd.," 11,297.91 ",
Maharashtra,33373,202000172,15-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,309.29 ",
Maharashtra,32302,202000173,15-Apr-2019,Applied Materials India Pvt. Ltd.," 135,424.10 ",
Maharashtra,32205,202000174,15-Apr-2019,Jubilant Life Sciences Ltd.," 88,320.00 ",
Maharashtra,33256,202000175,15-Apr-2019,Gillette India Ltd.," 15,930.00 ",
Maharashtra,33380,202000177,15-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 9,986.81 ",
Maharashtra,31739,202000178,15-Apr-2019,Jones Lang Lasalle Property Consultants India Pvt. Ltd.," 8,201.60 ",
Maharashtra,33546,202000180,15-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 64,279.23 ",
Maharashtra,32929,202000181,15-Apr-2019,Piramal Enterprises Ltd.," 51,536.72 ",
Maharashtra,30393,202000183,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 33,673.66 ",
Maharashtra,31536,202000184,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 14,877.44 ",
Maharashtra,30512,202000185,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 20,540.26 ",
Maharashtra,30454,202000186,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 45,957.70 ",
Maharashtra,31102,202000187,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 95,418.73 ",
Maharashtra,32109,202000190,16-Apr-2019,GE Diesel Locomotive Pvt. Ltd.," 348,576.72 ",
Maharashtra,25371,202000191,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 18,125.16 ",
Maharashtra,29931,202000192,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,485.28 ",
Maharashtra,32389,202000193,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 39,229.74 ",
Maharashtra,31726,202000194,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,253.54 ",
Maharashtra,31280,202000195,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 29,612.80 ",
Maharashtra,28216,202000196,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,710.38 ",
Maharashtra,32781,202000199,16-Apr-2019,Applied Materials India Pvt. Ltd.," 6,743.96 ",
Maharashtra,30485,202000200,16-Apr-2019,Cummins Technologies India Pvt. Ltd.," 264,505.55 ",
Maharashtra,32633,202000201,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,456.80 ",
Maharashtra,33476,202000202,16-Apr-2019,Gillette India Ltd.," 21,338.18 ",
Maharashtra,33392,202000203,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,543.49 ",
Maharashtra,33469,202000204,16-Apr-2019,Gillette India Ltd.," 11,749.97 ",
Maharashtra,27461,202000205,16-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,128.90 ",
Maharashtra,33497,202000206,16-Apr-2019,Piramal Enterprises Ltd.," 23,284.80 ",
Maharashtra,31051,202000207,17-Apr-2019,Flextronics Technologies India Pvt. Ltd.," 10,620.00 ",
Maharashtra,33363,202000209,17-Apr-2019,Covestro India Pvt. Ltd.," 1,888.00 ",
Maharashtra,32297,202000211,17-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 25,097.49 ",
Maharashtra,33152,202000212,17-Apr-2019,Applied Materials India Pvt. Ltd.," 36,374.80 ",
Maharashtra,33463,202000213,17-Apr-2019,Applied Materials India Pvt. Ltd.," 7,856.56 ",
Maharashtra,33042,202000214,17-Apr-2019,Piramal Enterprises Ltd.," 31,080.00 ",
Maharashtra,32858,202000215,17-Apr-2019,Colgate-Palmolive India Ltd.," 5,738.34 ",
Maharashtra,33454,202000216,17-Apr-2019,ABB India Ltd.," 5,652.20 ",
Maharashtra,33454,202000217,17-Apr-2019,ABB India Ltd.," 1,155.22 ",
Maharashtra,29997,202000218,17-Apr-2019,Cummins India Ltd.," 44,250.00 ",
Maharashtra,32653,202000219,17-Apr-2019,Flextronics Technologies India Pvt. Ltd., 120.75 ,
Maharashtra,32516,202000220,17-Apr-2019,Applied Materials India Pvt. Ltd.," 5,546.00 ",
Maharashtra,33536,202000221,17-Apr-2019,Huntsman International India Pvt Ltd," 88,200.00 ",
Maharashtra,31622,202000222,17-Apr-2019,Cummins Technologies India Pvt. Ltd.," 212,400.00 ",
Maharashtra,32455,202000223,18-Apr-2019,Magneti Marelli SKH Exhaust Systems Pvt. Ltd.," 29,920.08 ",
Maharashtra,33570,202000224,18-Apr-2019,KV Fire Chemicals (India) Pvt. Ltd.," 13,312.00 ",
Maharashtra,32948,202000225,18-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,433.68 ",
Maharashtra,33114,202000226,18-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 65,684.00 ",
Maharashtra,33238,202000227,18-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,975.00 ",
Maharashtra,33593,202000228,18-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 727.64 ,
Maharashtra,33484,202000229,18-Apr-2019,Gillette India Ltd.," 8,674.20 ",
Maharashtra,33478,202000230,18-Apr-2019,Gillette India Ltd.," 10,178.21 ",
Maharashtra,33528,202000231,18-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 15,028.86 ",
Maharashtra,33534,202000232,18-Apr-2019,Applied Materials India Pvt. Ltd.," 3,779.82 ",
Maharashtra,30686,202000233,18-Apr-2019,Reliance Industries Ltd.," 207,090.00 ",
Maharashtra,31520,202000234,18-Apr-2019,Reliance Industries Ltd.," 391,170.00 ",
Maharashtra,31824,202000235,18-Apr-2019,Reliance Industries Ltd.," 230,100.00 ",
Maharashtra,32297,202000236,19-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 50,194.96 ",
Maharashtra,32297,202000238,19-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,039.00 ",
Maharashtra,33462,202000239,19-Apr-2019,Dolphin Offshore Enterprises india ltd," 26,460.00 ",
Maharashtra,33558,202000241,19-Apr-2019,Oerlikon Balzers Coating India Pvt. Ltd.," 5,837.30 ",
Maharashtra,32452,202000242,19-Apr-2019,Cargill India Pvt. Ltd.," 484,508.00 ",
Maharashtra,33669,202000243,19-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 3,503.21 ",
Maharashtra,33416,202000244,19-Apr-2019,ABB India Ltd.," 7,570.29 ",
Maharashtra,33734,202000247,19-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 290.23 ,
Maharashtra,33744,202000248,19-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 113.23 ,
Maharashtra,33399,202000249,19-Apr-2019,ABB India Ltd.," 38,417.14 ",
Maharashtra,33462,202000250,20-Apr-2019,Dolphin Offshore Enterprises india ltd," 168,040.26 ",
Maharashtra,33479,202000251,20-Apr-2019,Cargill India Pvt. Ltd.," 12,026.56 ",
Maharashtra,32144,202000253,20-Apr-2019,IAC International Automotive India Pvt. Ltd.," 29,106.00 ",
Maharashtra,33680,202000255,20-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 113.23 ,
Maharashtra,33749,202000256,20-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 703.09 ,
Maharashtra,32687,202000257,20-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 199,368.08 ",
Maharashtra,30256,202000258,20-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,754.44 ",
Maharashtra,33568,202000259,20-Apr-2019,Procter & Gamble Home Products Pvt. Ltd., 430.53 ,
Maharashtra,33673,202000260,20-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,590.13 ",
Maharashtra,33762,202000264,22-Apr-2019,Duroshox Pvt. Ltd.," 19,906.60 ",
Maharashtra,33454,202000265,22-Apr-2019,ABB India Ltd.," 9,690.16 ",
Maharashtra,33555,202000266,22-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 26,880.00 ",
Maharashtra,33585,202000267,22-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 75,673.92 ",
Maharashtra,31325,202000271,23-Apr-2019,Hyosung T and D India Pvt. Ltd.," 1,050.00 ",
Maharashtra,32142,202000272,23-Apr-2019,Hyosung T and D India Pvt. Ltd.," 1,050.00 ",
Maharashtra,33744,202000273,23-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 14,731.12 ",
Maharashtra,33680,202000274,23-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 19,871.20 ",
Maharashtra,33062,202000277,23-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 70,613.62 ",
Maharashtra,33290,202000278,23-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,117.06 ",
Maharashtra,33116,202000279,23-Apr-2019,Cummins Technologies India Pvt. Ltd.," 112,919.45 ",
Maharashtra,33462,202000282,23-Apr-2019,Dolphin Offshore Enterprises india ltd," 1,056,802.48 ",
Maharashtra,33321,202000286,24-Apr-2019,Applied Materials India Pvt. Ltd.," 48,265.40 ",
Maharashtra,32366,202000287,24-Apr-2019,Cummins India Ltd.," 77,614.50 ",
Maharashtra,32832,202000288,24-Apr-2019,Cummins Generator Technologies India Pvt. Ltd.," 34,495.34 ",
Maharashtra,33277,202000289,24-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 2,452.75 ",
Maharashtra,33287,202000290,24-Apr-2019,Gillette India Ltd.," 5,886.93 ",
Maharashtra,33880,202000291,24-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 14,731.12 ",
Maharashtra,33890,202000292,24-Apr-2019,Procter & Gamble Home Products Pvt. Ltd.," 4,847.44 ",
Maharashtra,32861,202000293,24-Apr-2019,Reliance Corporate IT Park Ltd.," 37,760.00 ",
Maharashtra,30454,202000294,25-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,980.16 ",
Maharashtra,32795,202000295,25-Apr-2019,Huntsman International India Pvt Ltd," 29,592.28 ",
Maharashtra,33416,202000296,25-Apr-2019,ABB India Ltd.," 19,930.96 ",
Maharashtra,32297,202000297,25-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 25,097.49 ",
