Inquiry,Order Number,Sales Quote,Product Sku,Duplicate SKU,No Of Count,Tax Different SO,Sales Quote Row Tax Rate,Sheet Tax Rate
8953,201669,3365,BM9E8B1,Yes,2,No,,
8971,201671,3367,BM9C4X4,Yes,2,No,,
8971,201671,3367,BM9D4M4,Yes,2,No,,
8971,201671,3367,BM9D4M5,Yes,2,No,,
8724,201674,3213,BM9E5K5,Yes,2,No,,
8724,201674,3213,BM9E5K6,Yes,2,No,,
8724,201674,3213,BM9E5K7,Yes,2,No,,
8724,201674,3213,BM9E5K8,Yes,2,No,,
8408,201682,3148,BM9E4W6,Yes,2,No,,
8408,201682,3148,BM9E4W7,Yes,2,No,,
8613,201687,3117,BM9E4G6,Yes,2,No,,
9003,201691,3387,BM0O4V2,Yes,2,No,,
9012,201692,3391,BM9E8J4,Yes,2,No,,
9002,201695,3394,BM9E8K2,Yes,2,No,,
9023,201696,3397,BM9E8K6,Yes,2,No,,
9016,201699,3395,BM9E8K3,Yes,2,No,,
9056,201702,3412,BM9C8Z8,Yes,2,No,,
9069,201703,3422,BM9E8T4,Yes,2,No,,
9073,201704,3426,BM9D3V6,Yes,2,No,,
9082,201711,3437,BM0K8J3,Yes,2,No,,
9082,201711,3437,BM0K8V4,Yes,2,No,,
9075,201717,3433,BM9B5M4,Yes,2,No,,
9063,201732,3465,BM9E9F8,Yes,2,No,,
9157,201736,3479,BM9E9K3,Yes,2,No,,
9157,201736,3479,BM9E9K4,Yes,2,No,,
9157,201736,3479,BM9E9K5,Yes,2,No,,
9157,201736,3479,BM9E9K6,Yes,2,No,,
9157,201736,3479,BM9E9K7,Yes,2,No,,
9157,201736,3479,BM9E9K8,Yes,2,No,,
9162,201742,3483,BM9E9L1,Yes,2,No,,
8930,201743,3359,BM1A8I3,Yes,2,No,,
8930,201743,3359,BM1A8I5,Yes,2,No,,
8930,201743,3359,BM9E7Y5,Yes,2,No,,
8930,201743,3359,BM9E7Y6,Yes,2,No,,
8930,201743,3359,BM9E7Y7,Yes,2,No,,
8970,201748,3364,BMH3S5S,Yes,2,No,,
9163,201754,3486,BM9E9M1,Yes,2,No,,
9163,201754,3486,BM9E9M2,Yes,2,No,,
9079,201755,3477,BM9E9J7,Yes,2,No,,
9079,201755,3477,BM9E9J8,Yes,2,No,,
9079,201755,3477,BM9E9J9,Yes,2,No,,
9050,201758,3419,BM9E8S8,Yes,2,No,,
9148,201760,3503,BM9E9R3,Yes,2,No,,
9213,201761,3517,BM9E9R3,Yes,2,No,,
9181,201764,3501,BM9E9Q6,Yes,2,No,,
9181,201764,3501,BM9E9Q7,Yes,2,No,,
9181,201764,3501,BM9E9Q8,Yes,2,No,,
9040,201767,3407,BM9E8P9,Yes,2,No,,
9040,201767,3407,BM9E8Q1,Yes,2,No,,
9197,201768,3510,BM0C7I4,Yes,2,No,,
9197,201768,3510,BM9E9S9,Yes,2,No,,
9174,201770,3494,BM9E9N8,Yes,2,No,,
9022,201781,3400,BM9E8L8,Yes,2,No,,
8367,201786,2962,BM9E1V9,Yes,2,No,,
9221,201794,3526,BM9E7D8,Yes,2,No,,
9221,201794,3526,BM9E9X6,Yes,2,No,,
9305,201799,3591,BM9F2A7,Yes,2,No,,
9305,201799,3591,BM9F2A8,Yes,2,No,,
9028,201803,3452,BM9E9A2,Yes,2,No,,
9028,201803,3452,BM9E9A3,Yes,2,No,,
9028,201803,3452,BM9E9A4,Yes,2,No,,
9028,201803,3452,BM9E9A5,Yes,2,No,,
9028,201803,3452,BM9E9A6,Yes,2,No,,
9028,201803,3452,BM9E9A7,Yes,2,No,,
9028,201803,3452,BM9E9A8,Yes,2,No,,
9028,201803,3452,BM9E9A9,Yes,2,No,,
9028,201803,3452,BM9E9B1,Yes,2,No,,
9028,201803,3452,BM9E9B2,Yes,2,No,,
9028,201803,3452,BM9E9B3,Yes,2,No,,
9028,201803,3452,BM9E9B4,Yes,2,No,,
9122,201806,3461,BM0M4P3,Yes,2,No,,
9122,201806,3461,BM0M4P7,Yes,2,No,,
9122,201806,3461,BM9E9C8,Yes,2,No,,
9122,201806,3461,BM9E9C9,Yes,2,No,,
8741,201807,3218,BM9E3G4,Yes,2,No,,
8741,201807,3218,BM9E3G5,Yes,2,No,,
8741,201807,3218,BM9E3G6,Yes,2,No,,
8741,201807,3218,BM9E3G7,Yes,2,No,,
8741,201807,3218,BM9E3G8,Yes,2,No,,
8741,201807,3218,BM9E5P8,Yes,2,No,,
8869,201808,3371,BM9E8B8,Yes,2,No,,
8869,201808,3371,BM9E8B9,Yes,2,No,,
9334,201810,3613,BM9F2H1,Yes,2,No,,
9334,201810,3613,BM9F2H2,Yes,2,No,,
9334,201810,3613,BM9F2H3,Yes,2,No,,
9340,201812,3614,BM9F2H4,Yes,2,No,,
9340,201812,3614,BM9F2H5,Yes,2,No,,
9340,201812,3614,BM9F2H6,Yes,2,No,,
9343,201813,3616,BM9F2H7,Yes,2,No,,
9337,201814,3612,BM9F2H9,Yes,2,No,,
9249,201815,3541,BM9F1D2,Yes,2,No,,
9249,201815,3541,BM9F1D3,Yes,2,No,,
9249,201815,3541,BM9F1D4,Yes,2,No,,
9249,201815,3541,BM9F1D5,Yes,2,No,,
9359,201820,3628,BM9F2U9,Yes,2,No,,
8817,201828,3423,BM9E8V3,Yes,2,No,,
9375,201838,3663,BM9F3G5,Yes,2,No,,
9375,201838,3663,BM9F3G6,Yes,2,No,,
9375,201838,3663,BM9F3G7,Yes,2,No,,
9375,201838,3663,BM9F3G8,Yes,2,No,,
9375,201838,3663,BM9F3G9,Yes,2,No,,
9375,201838,3663,BM9F3H1,Yes,2,No,,
9375,201838,3663,BM9F3H2,Yes,2,No,,
9375,201838,3663,BM9F3H3,Yes,2,No,,
9375,201838,3663,BM9F3H4,Yes,2,No,,
9375,201838,3663,BM9F3H5,Yes,2,No,,
9375,201838,3663,BM9F3H6,Yes,2,No,,
9360,201839,3630,BM9F3E3,Yes,2,No,,
9360,201839,3630,BM9F3E4,Yes,2,No,,
9335,201850,3653,BM9F3D7,Yes,2,No,,
9455,201859,3693,BM88884,Yes,2,No,,
9455,201859,3693,BM9D3Y1,Yes,2,No,,
9455,201859,3693,BM9D3Y2,Yes,2,No,,
9455,201859,3693,BM9D3Y3,Yes,2,No,,
9455,201859,3693,BM9D3Y4,Yes,2,No,,
9455,201859,3693,BM9D3Y5,Yes,2,No,,
9455,201859,3693,BM9D3Y7,Yes,2,No,,
9455,201859,3693,BM9D3Y8,Yes,2,No,,
9455,201859,3693,BM9D3Y9,Yes,2,No,,
9455,201859,3693,BM9D3Z1,Yes,2,No,,
9459,201860,3695,BM88884,Yes,2,No,,
9459,201860,3695,BM9D3Y1,Yes,2,No,,
9459,201860,3695,BM9D3Y2,Yes,2,No,,
9459,201860,3695,BM9D3Y3,Yes,2,No,,
9459,201860,3695,BM9D3Y4,Yes,2,No,,
9459,201860,3695,BM9D3Y5,Yes,2,No,,
9459,201860,3695,BM9D3Y7,Yes,2,No,,
9459,201860,3695,BM9D3Y8,Yes,2,No,,
9459,201860,3695,BM9D3Y9,Yes,2,No,,
9459,201860,3695,BM9D3Z1,Yes,2,No,,
9374,201861,3647,BM9F3C6,Yes,2,No,,
9503,201879,3729,BM9F4R5,Yes,2,No,,
8742,201881,3358,BM9E7X8,Yes,2,No,,
8742,201881,3358,BM9E7X9,Yes,2,No,,
8742,201881,3358,BM9E7Y1,Yes,2,No,,
8742,201881,3358,BM9E7Y2,Yes,2,No,,
6678,201894,1838,BM9A8J9,Yes,2,No,,
6678,201894,1838,BM9C4L1,Yes,2,No,,
6678,201894,1838,BM9C4L2,Yes,2,No,,
9129,201910,3808,BM9F5Q9,Yes,2,No,,
9129,201910,3808,BM9F5R1,Yes,2,No,,
9129,201910,3808,BM9F5R2,Yes,2,No,,
9586,201917,3793,BM9F5K2,Yes,2,No,,
9571,201920,3818,BM9F5W4,Yes,2,No,,
9579,201922,3792,BM0O4O5,Yes,2,No,,
9579,201922,3792,BM0O4O7,Yes,2,No,,
9579,201922,3792,BM0O4Q3,Yes,2,No,,
9579,201922,3792,BM0O4Q5,Yes,2,No,,
9579,201922,3792,BM0O4R2,Yes,2,No,,
9579,201922,3792,BM0O4T1,Yes,2,No,,
9579,201922,3792,BM0O4T2,Yes,2,No,,
9579,201922,3792,BM0O4T3,Yes,2,No,,
9579,201922,3792,BM0O4T9,Yes,2,No,,
9579,201922,3792,BM0O4U8,Yes,2,No,,
9579,201922,3792,BM0O4V2,Yes,2,No,,
9628,201923,3829,BM9D3V6,Yes,2,No,,
9661,201941,3853,BM9A2X9,Yes,2,No,,
9661,201941,3853,BM9D3D9,Yes,2,No,,
9661,201941,3853,BM9D3E1,Yes,2,No,,
9661,201941,3853,BM9D3E4,Yes,2,No,,
9745,201970,3899,BM9A8W8,Yes,2,No,,
9746,201971,3900,BM1A9D0,Yes,2,No,,
9748,201974,3903,BM0O9S6,Yes,2,No,,
9752,201976,3909,BM9A7V7,Yes,2,No,,
9753,201977,3910,BM9A7V7,Yes,2,No,,
9754,201978,3912,BM9A7V7,Yes,2,No,,
9755,201979,3913,BM9A7V7,Yes,2,No,,
9756,201980,3914,BM9A7V7,Yes,2,No,,
9757,201981,3915,BM9A7V7,Yes,2,No,,
9758,201982,3916,BM9A7V7,Yes,2,No,,
9787,201993,3947,BM0O4V2,Yes,2,No,,
9853,202027,4013,BM9D8E6,Yes,2,No,,
9706,202046,3919,BM9F8T4,Yes,2,No,,
9706,202046,3919,BM9F8T5,Yes,2,No,,
9706,202046,3919,BM9F8T6,Yes,2,No,,
9706,202046,3919,BM9F8T7,Yes,2,No,,
9706,202046,3919,BM9F8T8,Yes,2,No,,
9706,202046,3919,BM9F8T9,Yes,2,No,,
9706,202046,3919,BM9F8U1,Yes,2,No,,
9706,202046,3919,BM9F8U2,Yes,2,No,,
9706,202046,3919,BM9F8U3,Yes,2,No,,
9706,202046,3919,BM9F8U4,Yes,2,No,,
9706,202046,3919,BM9F8U5,Yes,2,No,,
9706,202046,3919,BM9F8U6,Yes,2,No,,
9706,202046,3919,BM9F8U7,Yes,2,No,,
9706,202046,3919,BM9F8U8,Yes,2,No,,
9706,202046,3919,BM9F8U9,Yes,2,No,,
9706,202046,3919,BM9F8V1,Yes,2,No,,
9709,202058,3925,BM9F8V8,Yes,2,No,,
9709,202058,3925,BM9F8V9,Yes,2,No,,
9709,202058,3925,BM9F8W1,Yes,2,No,,
9709,202058,3925,BM9F8W2,Yes,2,No,,
9709,202058,3925,BM9F8W3,Yes,2,No,,
9709,202058,3925,BM9F8W4,Yes,2,No,,
9709,202058,3925,BM9F8W5,Yes,2,No,,
9709,202058,3925,BM9F8W6,Yes,2,No,,
9709,202058,3925,BM9F8W7,Yes,2,No,,
9709,202058,3925,BM9F8W8,Yes,2,No,,
9709,202058,3925,BM9F8W9,Yes,2,No,,
9709,202058,3925,BM9F8X1,Yes,2,No,,
8282,202059,2954,BM0O4K4,Yes,2,No,,
8282,202059,2954,BM0O4L2,Yes,2,No,,
8282,202059,2954,BM0O4O5,Yes,2,No,,
8282,202059,2954,BM0O4R1,Yes,2,No,,
8282,202059,2954,BM9A2Q4,Yes,2,No,,
9913,202064,4067,BM1B1E5,Yes,2,No,,
9918,202067,4071,BM9G2U6,Yes,2,No,,
9918,202067,4071,BM9G2U7,Yes,2,No,,
9918,202067,4071,BM9G2U8,Yes,2,No,,
9918,202067,4071,BM9G2U9,Yes,2,No,,
9917,202069,4073,BM9G2V3,Yes,2,No,,
9917,202069,4073,BM9G2V4,Yes,2,No,,
9917,202069,4073,BM9G2V5,Yes,2,No,,
9917,202069,4073,BM9G2V6,Yes,2,No,,
9917,202069,4073,BM9G2V7,Yes,2,No,,
9917,202069,4073,BM9G2V8,Yes,2,No,,
6489,202079,1739,BM9C3L9,Yes,2,No,,
9039,202083,3405,BM9E8P5,Yes,2,No,,
5674,202086,1236,BM9B4N9,Yes,2,No,,
10517,202090,4453,BM9D3Y1,Yes,2,No,,
9666,2000062,3861,BM9C4L6,Yes,2,No,,
4758,2000332,623,BM0K8H0,Yes,2,No,,
4758,2000332,623,BM0K9N3,Yes,2,No,,
4758,2000332,623,BM0L0B0,Yes,2,No,,
4758,2000332,623,BM0O9Q4,Yes,2,No,,
4854,2000333,585,BM9A2X2,Yes,2,No,,
4854,2000333,585,BM9A2X4,Yes,2,No,,
5025,2000334,696,BM0K8L5,Yes,2,No,,
5025,2000334,696,BM9A4G7,Yes,2,No,,
5101,2000335,837,BM9A5J6,Yes,2,No,,
5101,2000335,837,BM9A5J7,Yes,2,No,,
5101,2000335,837,BM9A5J8,Yes,2,No,,
5101,2000335,837,BM9A5J9,Yes,2,No,,
5101,2000335,837,BM9A5K1,Yes,2,No,,
5101,2000335,837,BM9A5K2,Yes,2,No,,
5101,2000335,837,BM9A5K3,Yes,2,No,,
5101,2000335,837,BM9A5K4,Yes,2,No,,
5101,2000335,837,BM9A5K5,Yes,2,No,,
5101,2000335,837,BM9A5K6,Yes,2,No,,
5101,2000335,837,BM9A5K7,Yes,2,No,,
5101,2000335,837,BM9A5K8,Yes,2,No,,
5101,2000335,837,BM9A5K9,Yes,2,No,,
5101,2000335,837,BM9A5L1,Yes,2,No,,
5101,2000335,837,BM9A5L2,Yes,2,No,,
5158,2000336,911,BM9A6U8,Yes,2,No,,
5158,2000336,911,BM9A7Q1,Yes,2,No,,
9495,2000370,4520,BM0A6A3,Yes,2,No,,
9495,2000370,4520,BM0C7A0,Yes,2,No,,
9495,2000370,4520,BM0C7B2,Yes,2,No,,
9495,2000370,4520,BM0C7B8,Yes,2,No,,
9495,2000370,4520,BM0C7C6,Yes,2,No,,
9495,2000370,4520,BM0C7C9,Yes,2,No,,
9495,2000370,4520,BM0C7E4,Yes,2,No,,
9495,2000370,4520,BM0C7F5,Yes,2,No,,
9495,2000370,4520,BM0C7F6,Yes,2,No,,
9495,2000370,4520,BM0C7F7,Yes,2,No,,
9495,2000370,4520,BM0C7F8,Yes,2,No,,
9495,2000370,4520,BM0C7G2,Yes,2,No,,
9495,2000370,4520,BM0C7H7,Yes,2,No,,
9495,2000370,4520,BM0C7I4,Yes,2,No,,
9495,2000370,4520,BM0C7I5,Yes,2,No,,
9495,2000370,4520,BM0C7K0,Yes,2,No,,
9495,2000370,4520,BM0C7O6,Yes,2,No,,
9495,2000370,4520,BM0C7O7,Yes,2,No,,
9495,2000370,4520,BM0C7P6,Yes,2,No,,
9495,2000370,4520,BM0C7Q0,Yes,2,No,,
9495,2000370,4520,BM0C7Q4,Yes,2,No,,
9495,2000370,4520,BM0C7T2,Yes,2,No,,
9495,2000370,4520,BM0C7U2,Yes,2,No,,
9495,2000370,4520,BM0C7U5,Yes,2,No,,
9495,2000370,4520,BM0C7V0,Yes,2,No,,
9495,2000370,4520,BM0C7V1,Yes,2,No,,
9495,2000370,4520,BM0C8T7,Yes,2,No,,
9495,2000370,4520,BM0C8T8,Yes,2,No,,
9495,2000370,4520,BM0C8U1,Yes,2,No,,
9495,2000370,4520,BM0C9F9,Yes,2,No,,
9495,2000370,4520,BM0C9M8,Yes,2,No,,
9495,2000370,4520,BM0K9O8,Yes,2,No,,
9495,2000370,4520,BM0Y9N0,Yes,2,No,,
9495,2000370,4520,BM0Y9N2,Yes,2,No,,
9495,2000370,4520,BM0Y9N4,Yes,2,No,,
9495,2000370,4520,BM1A7N0,Yes,2,No,,
9495,2000370,4520,BM1Z8S5,Yes,2,No,,
9495,2000370,4520,BM9A6Z6,Yes,2,No,,
4678,100000110,575,BM0C7C9,Yes,2,No,,
4862,100000114,587,BM9A2X7,Yes,2,No,,
2721,100000118,596,BM9A2Z5,Yes,2,No,,
4733,100000130,618,BM9A3P8,Yes,2,No,,
4733,100000130,618,BM9A3P9,Yes,2,No,,
4733,100000130,618,BM9A3Q1,Yes,2,No,,
4733,100000130,618,BM9A3Q2,Yes,2,No,,
4733,100000130,618,BM9A3Q3,Yes,2,No,,
4733,100000130,618,BM9A3Q4,Yes,2,No,,
4747,100000139,552,BM0O4O6,Yes,2,No,,
4747,100000139,552,BM0O4O7,Yes,2,No,,
4747,100000139,552,BM0O4O9,Yes,2,No,,
4747,100000139,552,BM0O4P0,Yes,2,No,,
4747,100000139,552,BM0O4P3,Yes,2,No,,
4747,100000139,552,BM0O4P8,Yes,2,No,,
4747,100000139,552,BM0O4Q0,Yes,2,No,,
4747,100000139,552,BM0O4Q2,Yes,2,No,,
4747,100000139,552,BM0O4Q3,Yes,2,No,,
4747,100000139,552,BM0O4R0,Yes,2,No,,
4747,100000139,552,BM0O4R6,Yes,2,No,,
4747,100000139,552,BM0O4R8,Yes,2,No,,
4747,100000139,552,BM0O4S2,Yes,2,No,,
4747,100000139,552,BM0O4S3,Yes,2,No,,
4747,100000139,552,BM0O4S5,Yes,2,No,,
4747,100000139,552,BM0O4S6,Yes,2,No,,
4747,100000139,552,BM0O4T7,Yes,2,No,,
4747,100000139,552,BM0O4T8,Yes,2,No,,
4747,100000139,552,BM0O4U3,Yes,2,No,,
4747,100000139,552,BM0O4V2,Yes,2,No,,
4747,100000139,552,BM0O4V3,Yes,2,No,,
4747,100000139,552,BM0O4V4,Yes,2,No,,
4747,100000139,552,BM9A2Q3,Yes,2,No,,
4747,100000139,552,BM9A2Q4,Yes,2,No,,
4747,100000139,552,BM9A2Q5,Yes,2,No,,
4747,100000139,552,BM9A2Q6,Yes,2,No,,
4747,100000139,552,BM9A2Q7,Yes,2,No,,
4747,100000139,552,BM9A2Q8,Yes,2,No,,
4747,100000139,552,BM9A2R1,Yes,2,No,,
4747,100000139,552,BM9A2R2,Yes,2,No,,
4747,100000139,552,BM9A2R3,Yes,2,No,,
4747,100000139,552,BM9A2R4,Yes,2,No,,
4747,100000139,552,BM9A2Y3,Yes,2,No,,
4747,100000139,552,BM9A3F9,Yes,2,No,,
4649,100000148,567,BM9A2K2,Yes,2,No,,
4649,100000148,567,BM9A2K4,Yes,2,No,,
4677,100000158,653,BM9A4C2,Yes,2,No,,
4349,100000160,28,BM1B2Q3,Yes,2,No,,
4172,100000161,675,BM1B2J6,Yes,2,No,,
4172,100000161,675,BM1B2J7,Yes,2,No,,
4172,100000161,675,BM1B2J8,Yes,2,No,,
4172,100000161,675,BM1B2J9,Yes,2,No,,
4172,100000161,675,BM1B2K0,Yes,2,No,,
4889,100000162,609,BM9A3J7,Yes,2,No,,
3539,100000168,538,BM1A5S2,Yes,2,No,,
3532,100000169,104,BM1A5S0,Yes,2,No,,
3532,100000169,104,BM1A5S1,Yes,2,No,,
3491,100000172,117,BM0Z1I6,Yes,2,No,,
3461,100000173,121,BM0O3Y7,Yes,2,No,,
3461,100000173,121,BM0O3Y8,Yes,2,No,,
3458,100000174,122,BM1A5J8,Yes,2,No,,
3458,100000174,122,BM1A5O1,Yes,2,No,,
3458,100000174,122,BM1A5O4,Yes,2,No,,
3457,100000175,537,BM1A5P8,Yes,2,No,,
3457,100000175,537,BM1A5P9,Yes,2,No,,
3457,100000175,537,BM1A5Q0,Yes,2,No,,
3457,100000175,537,BM1A5Q1,Yes,2,No,,
3457,100000175,537,BM1A5Q2,Yes,2,No,,
3457,100000175,537,BM1A5Q3,Yes,2,No,,
3457,100000175,537,BM1A5Q4,Yes,2,No,,
3457,100000175,537,BM1A5Q5,Yes,2,No,,
3457,100000175,537,BM1A5Q6,Yes,2,No,,
3457,100000175,537,BM1A5Q7,Yes,2,No,,
3457,100000175,537,BM1A5Q8,Yes,2,No,,
3457,100000175,537,BM1A5Q9,Yes,2,No,,
3457,100000175,537,BM1A5R0,Yes,2,No,,
3457,100000175,537,BM1A5R1,Yes,2,No,,
3457,100000175,537,BM1A5R2,Yes,2,No,,
3444,100000176,536,BM1A5P3,Yes,2,No,,
3444,100000176,536,BM1A5P4,Yes,2,No,,
3428,100000177,126,BM0O4V2,Yes,2,No,,
3425,100000178,127,BM1A5P5,Yes,2,No,,
3439,100000179,125,BM1A6Q7,Yes,2,No,,
3423,100000180,128,BM0Z1E2,Yes,2,No,,
3423,100000180,128,BM0Z1E3,Yes,2,No,,
3423,100000180,128,BM0Z1E4,Yes,2,No,,
3412,100000181,130,BM1A5O2,Yes,2,No,,
3411,100000182,131,BM1A5O1,Yes,2,No,,
3397,100000183,134,BM1A5K0,Yes,2,No,,
3397,100000183,134,BM1A5K1,Yes,2,No,,
3397,100000183,134,BM1A5K2,Yes,2,No,,
3370,100000184,136,BM1A5J4,Yes,2,No,,
3370,100000184,136,BM1A5J5,Yes,2,No,,
3370,100000184,136,BM1A5J6,Yes,2,No,,
3370,100000184,136,BM1A5J7,Yes,2,No,,
3361,100000185,137,BM0Z1E1,Yes,2,No,,
3329,100000187,139,BM1A5H5,Yes,2,No,,
3329,100000187,139,BM1A5H6,Yes,2,No,,
3329,100000187,139,BM1A5H7,Yes,2,No,,
3329,100000187,139,BM1A5H8,Yes,2,No,,
3329,100000187,139,BM1A5H9,Yes,2,No,,
3329,100000187,139,BM1A5I0,Yes,2,No,,
3329,100000187,139,BM1A5I1,Yes,2,No,,
3329,100000187,139,BM1A5I2,Yes,2,No,,
3304,100000189,141,BM0Z1D5,Yes,2,No,,
3289,100000191,143,BM1A5G3,Yes,2,No,,
3287,100000192,144,BM1A5G7,Yes,2,No,,
3287,100000192,144,BM1A5G8,Yes,2,No,,
3287,100000192,144,BM1A5G9,Yes,2,No,,
3287,100000192,144,BM1A5H1,Yes,2,No,,
3252,100000194,148,BM1A4X5,Yes,2,No,,
3238,100000198,151,BM0C7T8,Yes,2,No,,
3238,100000198,151,BM0C7U1,Yes,2,No,,
3238,100000198,151,BM0C9A0,Yes,2,No,,
3238,100000198,151,BM0Z1D0,Yes,2,No,,
3238,100000198,151,BM0Z1D1,Yes,2,No,,
3238,100000198,151,BM0Z1D2,Yes,2,No,,
3238,100000198,151,BM0Z1D3,Yes,2,No,,
3238,100000198,151,BM0Z1D4,Yes,2,No,,
3224,100000200,155,BM0L8J0,Yes,2,No,,
3202,100000201,157,BM1A4B2,Yes,2,No,,
3202,100000201,157,BM1A5H0,Yes,2,No,,
3178,100000202,158,BM1A8B8,Yes,2,No,,
3159,100000203,176,BM1A3Z7,Yes,2,No,,
3157,100000205,173,BM1A3Z6,Yes,2,No,,
3124,100000209,191,BM0Z1I8,Yes,2,No,,
3111,100000211,200,BM1A3Y9,Yes,2,No,,
3105,100000213,202,BM1A3Y6,Yes,2,No,,
5028,100000215,693,BM9A4G6,Yes,2,No,,
3136,100000218,188,BM1A3Z4,Yes,2,No,,
3081,100000225,220,BM1A4V4,Yes,2,No,,
3081,100000225,220,BM1A4V5,Yes,2,No,,
3081,100000225,220,BM1A4V6,Yes,2,No,,
3081,100000225,220,BM1A4V7,Yes,2,No,,
3081,100000225,220,BM1A4V8,Yes,2,No,,
3081,100000225,220,BM1A4V9,Yes,2,No,,
3081,100000225,220,BM1A4W0,Yes,2,No,,
3081,100000225,220,BM1A4W1,Yes,2,No,,
3081,100000225,220,BM1A4W2,Yes,2,No,,
3081,100000225,220,BM1A4W3,Yes,2,No,,
3081,100000225,220,BM1A4W4,Yes,2,No,,
3081,100000225,220,BM1A4W5,Yes,2,No,,
3081,100000225,220,BM1A4W6,Yes,2,No,,
3081,100000225,220,BM1A4W7,Yes,2,No,,
3081,100000225,220,BM1A4W8,Yes,2,No,,
3079,100000226,221,BM0Z1H1,Yes,2,No,,
3079,100000226,221,BM0Z1H2,Yes,2,No,,
3079,100000226,221,BM0Z1H3,Yes,2,No,,
3079,100000226,221,BM0Z1H4,Yes,2,No,,
3079,100000226,221,BM0Z1H5,Yes,2,No,,
3074,100000227,222,BM1A4B1,Yes,2,No,,
3060,100000229,227,BM1A3X5,Yes,2,No,,
3058,100000230,230,BM1A6G1,Yes,2,No,,
3058,100000230,230,BM1A6G2,Yes,2,No,,
3058,100000230,230,BM1A6G3,Yes,2,No,,
3058,100000230,230,BM1A6G4,Yes,2,No,,
3058,100000230,230,BM1A6G5,Yes,2,No,,
3041,100000232,255,BM1A3X6,Yes,2,No,,
3041,100000232,255,BM1A3X7,Yes,2,No,,
3028,100000233,259,BM1A3U8,Yes,2,No,,
3025,100000234,261,BM1A4U8,Yes,2,No,,
3025,100000234,261,BM1A4U9,Yes,2,No,,
3021,100000235,267,BM1A4U4,Yes,2,No,,
3021,100000235,267,BM1A4U5,Yes,2,No,,
2999,100000236,275,BM1A4T9,Yes,2,No,,
2999,100000236,275,BM1A4U0,Yes,2,No,,
2999,100000236,275,BM1A4U1,Yes,2,No,,
2997,100000238,276,BM1A3S1,Yes,2,No,,
2995,100000239,284,BM0C7W7,Yes,2,No,,
2992,100000240,287,BM1A4T8,Yes,2,No,,
2978,100000241,289,BM0Z1A1,Yes,2,No,,
2963,100000242,290,BM1A4U2,Yes,2,No,,
2963,100000242,290,BM1A4U3,Yes,2,No,,
2962,100000243,298,BM1A3U7,Yes,2,No,,
2957,100000244,299,BM0C7F6,Yes,2,No,,
2953,100000245,301,BM0Z1A0,Yes,2,No,,
2952,100000246,300,BM1A4T7,Yes,2,No,,
2947,100000248,305,BM1A4V2,Yes,2,No,,
2942,100000249,306,BM0C8F1,Yes,2,No,,
2918,100000250,314,BM1A3V0,Yes,2,No,,
2918,100000250,314,BM1A3V1,Yes,2,No,,
2918,100000250,314,BM1A3V2,Yes,2,No,,
2918,100000250,314,BM1A3V3,Yes,2,No,,
2918,100000250,314,BM1A3V4,Yes,2,No,,
2918,100000250,314,BM1A3V5,Yes,2,No,,
2918,100000250,314,BM1A3V6,Yes,2,No,,
2918,100000250,314,BM1A3V7,Yes,2,No,,
2918,100000250,314,BM1A3V8,Yes,2,No,,
2918,100000250,314,BM1A3V9,Yes,2,No,,
2918,100000250,314,BM1A3W0,Yes,2,No,,
2918,100000250,314,BM1A3W1,Yes,2,No,,
2918,100000250,314,BM1A3W2,Yes,2,No,,
2918,100000250,314,BM1A4X3,Yes,2,No,,
2917,100000251,315,BM0Z1E9,Yes,2,No,,
2917,100000251,315,BM0Z1G8,Yes,2,No,,
2917,100000251,315,BM0Z1G9,Yes,2,No,,
2914,100000253,322,BM0C9G5,Yes,2,No,,
2865,100000255,333,BM1A3T6,Yes,2,No,,
2864,100000257,334,BM1A3T8,Yes,2,No,,
2861,100000258,335,BM0Z0Z7,Yes,2,No,,
2859,100000259,336,BM1A4S0,Yes,2,No,,
2843,100000260,339,BM0Z0Z3,Yes,2,No,,
2843,100000260,339,BM0Z0Z4,Yes,2,No,,
2843,100000260,339,BM0Z0Z5,Yes,2,No,,
2843,100000260,339,BM0Z0Z6,Yes,2,No,,
4810,100000261,554,BM0K8Y6,Yes,2,No,,
2833,100000262,347,BM1A3S4,Yes,2,No,,
2801,100000263,353,BM0O4B1,Yes,2,No,,
2801,100000263,353,BM0Z1I7,Yes,2,No,,
2800,100000264,354,BM0O4A8,Yes,2,No,,
2800,100000264,354,BM0O4C6,Yes,2,No,,
2794,100000265,358,BM1A4R6,Yes,2,No,,
4610,100000266,615,BM1B2A0,Yes,2,No,,
2772,100000270,367,BM0C9B9,Yes,2,No,,
2772,100000270,367,BM0O4D5,Yes,2,No,,
2744,100000271,369,BM1A3Q4,Yes,2,No,,
2734,100000272,371,BM0C7V0,Yes,2,No,,
2734,100000272,371,BM0C7V1,Yes,2,No,,
2732,100000273,372,BM1A3N5,Yes,2,No,,
2730,100000274,374,BM1A3N4,Yes,2,No,,
2729,100000275,373,BM0O4A2,Yes,2,No,,
2729,100000275,373,BM0O4A3,Yes,2,No,,
2725,100000276,375,BM0Z0Z2,Yes,2,No,,
2723,100000277,376,BM1A3N0,Yes,2,No,,
2723,100000277,376,BM1A3N1,Yes,2,No,,
2723,100000277,376,BM1A3N2,Yes,2,No,,
2723,100000277,376,BM1A3N3,Yes,2,No,,
