#,Date,Customer,Document Was Closed Manually,Due Date,Document Status,Branch,Document Total,Project Code,Total Tax,Canceled,Bill to,BPL ID Assigned to Invoice,Document Type,Rejection Reason,Related Type,Tax Amount (SC)
20210154,4 May 18,C and E Ltd.,No,4 May 18,Open,Maharashtra,9705.5,19289-Fire hose reel with 6.5 mm nozzle,1480.5,No,Adj. Plot No. 69B Industrial Area Dist SolanBaddi Himachal Pradesh 173025 India,0,Item,,,1480.5
20210155,4 May 18,Cummins Technologies India Pvt. Ltd.,No,4 May 18,Closed,Maharashtra,129050.35,18895-Fwd: Quotation required for tools & equipments.,19685.64,No,Cummins India Office Campus Tower A 2nd 4th & 8th Floor Survey No.  21 Balewadi Pune 411045 Maharashtra,0,Item,,,19685.64
20210156,5 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,5 May 18,Closed,Maharashtra,22340.64,18356-Women's day bouquet,0,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 Sanpada Mumbai 400705 Maharashtra,0,Item,,,0
20210157,5 May 18,Xpro India Ltd.,No,5 May 18,Closed,Maharashtra,22409.95,19522-Fwd: Quotation Required for Micrometer & Dial Thikness Gauge,3418.48,Yes,Coex Division Plot No. E-90/1 MIDC Industrial Area RanjangaonPune Maharashtra 412220 India,0,Item,,,3418.48
20210158,7 May 18,Cummins India Ltd.,No,7 May 18,Closed,Maharashtra,1989.25,18020-Fwd: FW: helmet LED lamps,0,No,B2 Phaltan Sez Industrial Area Village-Surwadi and Nandal Dist. Satara Phaltan 415523 Maharashtra,0,Item,,,0
20210159,8 May 18,Hyosung T and D India Pvt. Ltd.,No,8 May 18,Closed,Maharashtra,35164,17619-Fwd: PO 4700899972_Loctite 401_Bulk MRO,5364,No,IP-11 Khed City Village Nimgaon Khed Taluka Pune-Nashik RoadPune Maharashtra 410505 India,0,Item,,,5364
20210160,8 May 18,Applied Materials India Pvt. Ltd.,No,8 May 18,Closed,Maharashtra,54248.99,19347-Glassware order,8275.28,No,Level 2 Explorer Building International Tech Park White Field RoadBangalore Karnataka 560066 India,0,Item,,,8275.28
20210161,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,18900,19787-Schedule PO # 4591395465 for Gloves,2025,No,Manufacturing Unit D3/D4 M.I.D.C Industrial Estate Tal Purundahar JejuriPune Maharashtra 412303 India,0,Item,,,2025
20210162,9 May 18,Cummins Technologies India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,13546.4,19563-Fwd: Request For Quote (Oracle - PR95484) Qty 2 Needed,2066.4,No,Industrial Area No. 2 A B RoadDewas Madhya Pradesh 455001 India,0,Item,,,2066.4
20210163,9 May 18,Beckman Coulter India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,37052,13562-Quotation for TDS meter | Conductivity tester,5652,No,Madhavaram Redhillshighroad VedaperambakkamPuzhal Ground Floor and First Floor of Building II Hisaria Ward House Survey No 218 1A1 219 1A1 219 1A1A Chennai 600060 Tamil Nadu,0,Item,,,5652
20210164,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Open,Maharashtra,12420.68,18832-Fwd: Payment for Pink Pepper corn,1894.68,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 SanpadaMumbai Maharashtra 400705 India,0,Item,,,1894.68
20210165,9 May 18,Nhava Sheva International Container Terminal Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,9475.4,18720-Fwd: MEGGAR ( NPR - 13275),1445.4,No,DP World Nhavasheva Operation Centre ShevaNavi Mumbai Maharashtra 400707 India,0,Item,,,1445.4
20210166,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,3953,18456-Fwd: Order Management - New Purchase Order: 4591360424 received from Henkel Adhesives Technol,603,No,Khasra No. 49/3Kashipur road NH-74 Dist-Udham Singh NagarRudrapur Uttarakhand 263153 India,0,Item,,,603
20210167,9 May 18,GE Power Conversion India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,6883.33,16665-Fwd: Tools additional requirements,1050,No,Ramnath Tower Plot No.29 (SP) 7th Floor Thiru Vi Ka Industrial Estate Ekkantuthangal GuindyChennai Tamil Nadu 600032 India,0,Item,,,1050
20210168,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,8 Jun 18,Open,Maharashtra,111789.47,18689-Quotation of DesignEngineering services for ETP-STP shed & surrounding area development,17052.63,No,No.14 and 16 Raman Street North Boag Road T.Nagar Chennai 600017 Tamil Nadu,0,Item,,,17052.63
20210169,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Open,Maharashtra,10557.89,18759-Required Quotation for Fitting of Polycom in Karthik Cabin,1610.52,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 Sanpada Mumbai 400705 Maharashtra,0,Item,,,1610.52
20210170,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Open,Maharashtra,70489.51,18498-Fwd: *URGENT* Quotation - Repairs and Maintenance_Kesar Solitaire_Corporate office.,10752.66,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 Sanpada Mumbai 400705 Maharashtra,0,Item,,,10752.66
20210171,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Closed,Maharashtra,19677.13,19608-FW: [EXT] Re: Offer required for Flame Arrester,3001.6,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,3001.6
20210172,9 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,9 May 18,Open,Maharashtra,103034.84,19290-Fwd: FW: [EXT] Cab a rent for the month of March 2018,4906.42,No,Plot No 71 and 72 Sector-3 IIe Pantnagar Udham Singh Nagar 263153 Uttarakhand,0,Item,,,4906.42
20210173,10 May 18,JSC OGCC KazstroyService,No,10 May 18,Closed,Maharashtra,1412583.90,19616-Freight bill_KSS/ODCC-ARP/PRO/PIC2/00-01-01/2017/12020,0,No,28V Timiryazev St Business Center  50040 ALMATY KAZAKHSTAN,0,Item,,,0
20210174,10 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,10 May 18,Closed,Maharashtra,44100,19787-Schedule PO # 4591395465 for Gloves,4725,No,Manufacturing Unit D3/D4 M.I.D.C Industrial Estate Tal Purundahar JejuriPune Maharashtra 412303 India,0,Item,,,4725
20210175,10 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,10 May 18,Closed,Maharashtra,31500,19314-New Po # 4591380595 for gloves,3375,No,Manufacturing Unit D3/D4 M.I.D.C Industrial Estate Tal Purundahar JejuriPune Maharashtra 412303 India,0,Item,,,3375
20210176,29 May 18,GAIL India Ltd.,No,29 May 18,Closed,Maharashtra,49920,19474-RE: Regarding requirement of DAYTON make gear reducer,10920,No,(Mech LLDPE) Pata Service BuildingAuraiya Uttar Pradesh 206241 India,0,Item,,,10920
20210177,29 May 18,Applied Materials India Pvt. Ltd.,No,29 May 18,Closed,Maharashtra,11200,19618-FW: 65 ltrs Refrigerator for Bipin's cabin,2450,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,2450
20210178,29 May 18,GE Diesel Locomotive Pvt. Ltd.,No,29 May 18,Closed,Maharashtra,17600,19503-Fwd: Requirement of Digital Camera,3850,No,Unit 404 4th Floor Vasundhara Metro Mall East Boring Canal RoadPatna Bihar 800001 India,0,Item,,,3850
20210179,29 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,29 May 18,Open,Maharashtra,9628.8,9352-Scissor Slim Lift,1468.8,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,1468.8
20210180,29 May 18,Cummins Technologies India Pvt. Ltd.,No,29 May 18,Closed,Maharashtra,128586.96,17738-Fwd: Request for quotation Honeywell scanner,0,No,Plot No. M-5 Phase IISpecial Economic ZonePithampur Madhya Pradesh 454775 India,0,Item,,,0
20210181,11 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,11 May 18,Closed,Maharashtra,5811.75,18400-Fwd: Order Management - New Purchase Order: 4591359451 received from Henkel Adhesives Technol,276.75,No,Plot No A 113 & A 128 Eldeco Sidcul Industrial ParkUdhamsingh Nagar Uttarakhand 262405 India,0,Item,,,276.75
20210182,11 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,11 May 18,Closed,Maharashtra,6457.5,18456-Fwd: Order Management - New Purchase Order: 4591360424 received from Henkel Adhesives Technol,307.5,No,Khasra No. 49/3Kashipur road NH-74 Dist-Udham Singh NagarRudrapur Uttarakhand 263153 India,0,Item,,,307.5
20210183,11 May 18,Applied Materials India Pvt. Ltd.,No,11 May 18,Open,Maharashtra,106956.71,19829-[External] Re: Quote for 50 gms of ALQ3,16315.43,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,16315.43
20210184,11 May 18,Xpro India Ltd.,No,11 May 18,Closed,Maharashtra,9255.63,19522-Fwd: Quotation Required for Micrometer & Dial Thikness Gauge,1411.88,Yes,Coex Division Plot No. E-90/1 MIDC Industrial Area RanjangaonPune Maharashtra 412220 India,0,Item,,,1411.88
20210185,11 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,11 May 18,Closed,Maharashtra,5511.5,19546-inquiry of garden lamp,811.5,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,811.5
20210186,11 May 18,Applied Materials India Pvt. Ltd.,No,11 May 18,Open,Maharashtra,18327.66,19784-Requirement - URGENT DOW CORNING,2795.74,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,2795.74
20210187,14 May 18,JSC OGCC KazstroyService,No,14 May 18,Open,Maharashtra,20721864.56,15005-Process Analyzers,0,No,28V Timiryazev St Business Center  50040 ALMATY KAZAKHSTAN,0,Item,,,0
20210188,15 May 18,Survival Systems India,No,15 May 18,Closed,Maharashtra,9408.94,19633-Fwd: Request for Quotation for Symphony Cooler,1435.26,No,Sterling Centre 4th Floor Dr. Annie Besant Road WorliMumbai Maharashtra 400018 India,0,Item,,,1435.26
20210189,15 May 18,Beckman Coulter India Pvt. Ltd.,No,15 May 18,Closed,Maharashtra,25538.74,17546-Costing for the items in the enclosed Attachment,3895.74,No,RoadPuzhal Building 6A unit 401& 402 and unit 501 and 502 RMZ Eco World Sarjapur Marathalli Outer RingBengaluru Karnataka 560103 India,0,Item,,,3895.74
20210190,15 May 18,Hyosung T and D India Pvt. Ltd.,No,15 May 18,Closed,Maharashtra,2730,19470-Fwd: PO - 4700935127_Antistatic Hand Gloves _Bulk MRO (Gazole Project),130,No,IP-11 Khed City Village Nimgaon Khed Taluka Pune-Nashik RoadPune Maharashtra 410505 India,0,Item,,,130
20210191,15 May 18,John Energy Ltd.,No,15 May 18,Open,Maharashtra,812164.50,19922-Fwd: Sample - MEG / TEG.,123889.50,No,3-64/2 Spinning Mill Colony-2Aphb Colony Lalacheruvu RajahmundryRajahmundry Andhra Pradesh 533101 India,0,Item,,,123889.50
20210192,15 May 18,John Energy Ltd.,No,15 May 18,Open,Maharashtra,812164.50,19922-Fwd: Sample - MEG / TEG.,123889.50,No,3-64/2 Spinning Mill Colony-2Aphb Colony Lalacheruvu RajahmundryRajahmundry Andhra Pradesh 533101 India,0,Item,,,123889.50
20210193,29 May 18,Sotax India Pvt. Ltd.,No,29 May 18,Closed,Maharashtra,3558.88,18245-RFQ_Hardened & groundKnife Edge steel straight edge(300mm length),542.88,No,El 142/143 Ground FloorTTC Industrial Area MIDC MahapeNavi Mumbai Maharashtra 400701 India,0,Item,,,542.88
20210194,16 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,16 May 18,Closed,Maharashtra,10372.44,18482-Women's day bouquet-2,0,No,10th Floor Kesar Solitaire SanpadaNavi Mumbai Maharashtra 400705 India,0,Item,,,0
20210195,16 May 18,GE India Industrial Pvt. Ltd.,No,16 May 18,Closed,Maharashtra,246520.32,19642-Material required for Maniyachi Project,53926.32,No,Nagar Saltlake North 24Mandal Mydukur To Badvel Road C/O UT Worldwide (India) Private Limited Plot No : A-22/1Pune Maharashtra 410501 India,0,Item,,,53926.32
20210196,29 May 18,Piramal Enterprises Ltd.,No,29 May 18,Closed,Maharashtra,1858.5,19198-Quotation,283.5,No,K-1 Additional MIDC Mahad District RaigadNavi Mumbai Maharashtra 402302 India,0,Item,,,283.5
20210197,16 May 18,Cummins Technologies India Pvt. Ltd.,No,16 May 18,Closed,Maharashtra,16570.27,18718-Fwd: VSR M/C MONITER POWER SUPPLY OPEN TYPE,2527.67,No,Industrial Area No. 2 A B RoadDewas Madhya Pradesh 455001 India,0,Item,,,2527.67
20210198,16 May 18,Adino Telecom Ltd.,No,16 May 18,Closed,Maharashtra,5026.98,18479-Fwd: Lavanya 8 Pin connectors,766.82,No,G-1 Onida House Mahakali Caves Road Shanti Nagar Andheri EastMumbai Maharashtra 400093 India,0,Item,,,766.82
20210199,16 May 18,Cummins India Ltd.,No,16 May 18,Closed,Maharashtra,10602.3,19344-Product pictures,1617.3,No,CIL_EBU_085   KothrudPune Maharashtra 411038 India,0,Item,,,1617.3
20210200,16 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,16 May 18,Closed,Maharashtra,31500,19314-New Po # 4591380595 for gloves,3375,No,Manufacturing Unit D3/D4 M.I.D.C Industrial Estate Tal Purundahar JejuriPune Maharashtra 412303 India,0,Item,,,3375
20210201,16 May 18,Applied Materials India Pvt. Ltd.,No,16 May 18,Open,Maharashtra,1680516.66,19236-Beneq,256350.00,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,256350.00
20210202,16 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,16 May 18,Open,Maharashtra,5463.78,19567-Consumable material,260.18,No,D-4/1 Kurkumbh MIDC  DaundPune Maharashtra 413802 India,0,Item,,,260.18
20210203,17 May 18,Cummins Generator Technologies India Pvt. Ltd.,No,17 May 18,Closed,Maharashtra,125001.76,18697-Fwd: Required quotation for concentric motor & other material,19068.06,No,India Office Campus Tower A 6th Floor Survey No. 21 BalewadiPune Maharashtra 411045 India,0,Item,,,19068.06
20210204,17 May 18,Cummins Technologies India Pvt. Ltd.,No,17 May 18,Closed,Maharashtra,6899.54,17457-Fwd: Required quotation spring for Gripper screw (Loccioni : EOL),1052.48,No,CFS / CES Division Plot No. A1-A1/2  Midc Phaltan SurvadI PhaltanSatara Maharashtra 415523 India,0,Item,,,1052.48
20210205,17 May 18,Stanley Engineered Fastening India Pvt. Ltd.,No,17 May 18,Closed,Maharashtra,58811.2,17897-Fwd: FW: urgent requirement,8971.2,No,No. 55 Thandalam Village SriperumbudurKancheepuram Tamil Nadu 602105 India,0,Item,,,8971.2
20210206,18 May 18,Jindal Drugs Pvt. Ltd.,No,18 May 18,Open,Maharashtra,51164.27,19562-Fwd: RFQ cap seal machine,7804.72,No,Bakhtawar 229 B & C 12th Floor Nariman PointMumbai Maharashtra 400021 India,0,Item,,,7804.72
20210207,18 May 18,Kubota Agricultural Machinery India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,1398.17,19592-Purchase Order:[For Thread Locker-High StrenthLoctite 271 & Rubber Adhesive-Fevicol SR998],213.28,No,Chakan Gat No. 338/1 Mahalunge chakan MIDC Taluka-KhedPune Maharashtra 410501 India,0,Item,,,213.28
20210208,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,15279.91,19508-Fwd: Need quote,2330.84,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,2330.84
20210209,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,7788,18683-Need quote for curtains,1188,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,1188
20210210,18 May 18,Survival Systems India,No,18 May 18,Closed,Maharashtra,34539.22,19564-RFQ for Aviation Life Jacket Covers,1644.72,No,Goregaon Sports Club Near Toyota Showroom Link Road Malad (West)Mumbai Maharashtra 400064 India,0,Item,,,1644.72
20210211,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,22228.75,18422-Fwd: RFQ: Vinyl Stickers for Pipe Lines_Henkel-Kurkumbh,3390.82,No,D-4/1 Kurkumbh MIDC  DaundPune Maharashtra 413802 India,0,Item,,,3390.82
20210212,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,31363.17,18712-Fwd: *URGENT* Quotation - Repairs and Maintenance_Kesar Solitaire_Corporate office.,4784.22,No,10th Floor Kesar Solitaire SanpadaNavi Mumbai Maharashtra 400705 India,0,Item,,,4784.22
20210213,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,43349.66,17623-Fwd: RFQ: Calibration of Shore A & shore D hardness tester,6612.66,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,6612.66
20210214,23 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,23 May 18,Open,Maharashtra,53187.32,18532-Fwd: request Quotation,8113.32,No,Plot No 71 and 72 Sector-3 IIe PantnagarUdham Singh Nagar Uttarakhand 263153 India,0,Item,,,8113.32
20210215,18 May 18,Applied Materials India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,22482.1,18794-Require Pressure Switch.,3429.47,No,Level 2 Explorer Building International Tech Park White Field RoadBangalore Karnataka 560066 India,0,Item,,,3429.47
20210216,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,9501.36,18637-Requirement: Nilkamal Products_Kurkumbh,1449.36,No,D-4/1 Kurkumbh MIDC  DaundPune Maharashtra 413802 India,0,Item,,,1449.36
20210217,18 May 18,Stanley Engineered Fastening India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,22925,18906-Fwd: Tool storage Drawer - enquiry..,0,No,SIPCOT Industrial Growth Centre OZ-14Kanchipuram Tamil Nadu 602105 India,0,Item,,,0
20210218,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,70443.3,18563-Fwd: Safety Signage_Kurkumbh,10745.58,No,D-4/1 Kurkumbh MIDC  DaundPune Maharashtra 413802 India,0,Item,,,10745.58
20210219,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,12421.06,19358-Fwd: FW: [EXT] Re: Need estimate - creative designing,1894.74,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 SanpadaMumbai Maharashtra 400705 India,0,Item,,,1894.74
20210220,18 May 18,Entrues Business Services India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,20160.44,19971-Quotation Required for Relay with Base,3075.32,No,Level 8 Umiya Business Bay Tower 1 Cessna Business Park Sarjapur Ring Road KadubeesanahallliBengaluru Karnataka 560103 India,0,Item,,,3075.32
20210221,18 May 18,Entrues Business Services India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,63841.4,19971-Quotation Required for Relay with Base,9738.52,No,Level 8 Umiya Business Bay Tower 1 Cessna Business Park Sarjapur Ring Road KadubeesanahallliBengaluru Karnataka 560103 India,0,Item,,,9738.52
20210222,18 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,4472.2,19409-Fwd: [EXT] quoataion,682.2,No,D-4/1 Kurkumbh MIDC  DaundPune Maharashtra 413802 India,0,Item,,,682.2
20210223,18 May 18,Adino Telecom Ltd.,No,18 May 18,Closed,Maharashtra,141316.80,19653-Fwd: Samsung Galaxy Tabs,21556.8,No,G-1 Onida House Mahakali Caves Road Shanti Nagar Andheri EastMumbai Maharashtra 400093 India,0,Item,,,21556.8
20210224,18 May 18,Applied Materials India Pvt. Ltd.,No,18 May 18,Open,Maharashtra,15565.95,18659-Misc 234/AMAT/RA: Quotes for Parts RFQ 1130/P2/KGP & RFQ 1134/P2/KGP,2374.47,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,2374.47
20210225,18 May 18,Applied Materials India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,90382.97,19707-2764- STANDARD CONTROL PANEL,13787.23,No,Unit 5 3rd Floor Explorer Building International Technology Park Whitefield RoadBangalore Karnataka 560066 India,0,Item,,,13787.23
20210226,18 May 18,Cummins Technologies India Pvt. Ltd.,No,18 May 18,Closed,Maharashtra,15602.22,19219-Fwd: Mitsubishi make cable required for Dewas plant (Urgent),2380,No,Industrial Area No. 2 A B RoadDewas Madhya Pradesh 455001 India,0,Item,,,2380
20210227,19 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,19 May 18,Open,Maharashtra,9626.31,17979-Fwd: RFQ:Tensile shear test,1468.42,No,Plot No.1/1 Part 2 TTC Industrial Area Thane Belapur Road KoparkhairneNavi Mumbai Maharashtra 400710 India,0,Item,,,1468.42
20210228,19 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,19 May 18,Closed,Maharashtra,26083.9,19686-FW: Model's Payment Details,3978.9,No,10th & 11th FloorKesar Solitaire Plot # 5Sector 19 SanpadaMumbai Maharashtra 400705 India,0,Item,,,3978.9
20210229,19 May 18,JSC OGCC KazstroyService,No,19 May 18,Open,Maharashtra,1803600.00,20126-4th technical services from BAGGI for 15 Days,0,No,Timiryazev ST 28V  50040 ALMATY KAZAKHSTAN,0,Item,,,0
20210230,19 May 18,John Energy Ltd.,No,19 May 18,Open,Maharashtra,848656.00,19922-Fwd: Sample - MEG / TEG.,129456.00,No,3-64/2 Spinning Mill Colony-2Aphb Colony Lalacheruvu RajahmundryRajahmundry Andhra Pradesh 533101 India,0,Item,,,129456.00
20210231,19 May 18,JSC OGCC KazstroyService,No,19 May 18,Closed,Maharashtra,2164320.00,20132-3rd technical services invoice from BAGGI.for 18 days,0,No,28V Timiryazev St Business Center  50040 ALMATY KAZAKHSTAN,0,Item,,,0
20210232,21 May 18,Cummins Technologies India Pvt. Ltd.,No,21 May 18,Closed,Maharashtra,49560,19225-High Temp Hump hose,7560,No,IndiaTechnical Centre Division: Dahanukar Colony KothrudPune Maharashtra 411038 India,0,Item,,,7560
20210233,21 May 18,Henkel Adhesive Technologies India Pvt. Ltd.,No,21 May 18,Closed,Maharashtra,25460.06,19221-Fwd: FW: [EXT] Spare Quotation - Henkel,3883.74,No,D3/D4 MIDC Industrial AreaTal Purandar  JejuriPune Maharashtra 412303 India,0,Item,,,3883.74
