inquiry_number,client order date,order_number,old_order_number,order date,SKU,sprint_total,sprint_total_with_tax,bible_total,bible_total_with_tax,mismatch(total with tax),,total with tax mismatch(sprint - bible),Analysis notes,Kit order
27530,3-Oct-2018,10211028,nil,3-Oct-2018,BM9Q8N4,21451.61,25312.90,117380.87,138509.43,113196.53,,-113196.53,,
27318,3-Oct-2018,10211029,nil,3-Oct-2018,BM9V6G2,8279.56,9769.88,17620.82,20792.57,11022.69,,-11022.69,,
26847,3-Oct-2018,10211031,nil,3-Oct-2018,BM9Z4B8,3388.89,3998.89,10166.67,11996.67,7997.78,,-7997.78,,
26183,3-Oct-2018,10211032,nil,3-Oct-2018,BM9P8P3,30801.42,36345.68,44279.70,52250.05,15904.37,,-15904.37,,
27679,4-Oct-2018,10211034,nil,4-Oct-2018,BM9W2E4,1080.00,1274.40,2446.65,2887.05,1612.65,,-1612.65,,
26602,4-Oct-2018,10211039,nil,4-Oct-2018,BM9P9A3,24409.70,28803.45,48819.40,57606.89,28803.45,,-28803.45,,
27413,4-Oct-2018,10211041,nil,4-Oct-2018,BM9U4M4,23882.98,26748.94,38909.58,43578.73,16829.79,,-16829.79,,
27592,4-Oct-2018,10211043,nil,4-Oct-2018,BM9T6R5,232.46,274.30,41436.16,48894.67,48620.37,,-48620.37,,
27430,5-Oct-2018,10211044,nil,5-Oct-2018,BM9U1L6,5400.00,6372.00,20520.00,24213.60,17841.60,,-17841.60,,
25880,5-Oct-2018,10211046,nil,5-Oct-2018,BM9K2L2,1154.24,1362.00,47790.24,56392.48,55030.48,,-55030.48,,
27158,5-Oct-2018,10211048,nil,5-Oct-2018,BM9S9A3,17600.00,22528.00,23100.00,29568.00,7040.00,,-7040.00,,
27160,5-Oct-2018,10211049,nil,5-Oct-2018,BM9S9A3,17600.00,22528.00,70600.00,90368.00,67840.00,,-67840.00,,
27158,5-Oct-2018,10211050,nil,5-Oct-2018,BM9S9A3,17600.00,22528.00,23100.00,29568.00,7040.00,,-7040.00,,
27442,5-Oct-2018,10211056,nil,5-Oct-2018,BM9R6S8,12450.00,14691.00,27635.00,32609.30,17918.30,,-17918.30,,
25273,6-Oct-2018,10211057,nil,6-Oct-2018,BM9X8H2,3800.00,3800.00,37913.00,37913.00,34113.00,,-34113.00,,
27761,8-Oct-2018,10211061,nil,8-Oct-2018,BM9P7N1,64094.00,75630.92,79594.00,93920.92,18290.00,,-18290.00,,
26062,8-Oct-2018,10211065,nil,8-Oct-2018,BM9W5Q8,539.47,636.57,1078.94,1273.15,636.57,,-636.57,,
27630,8-Oct-2018,10211067,nil,8-Oct-2018,BM9T4P1,20603.41,24312.02,45597.73,53805.32,29493.30,,-29493.30,,
27274,8-Oct-2018,10211073,nil,8-Oct-2018,BM9Z9F3,453.75,535.43,3007.19,3548.48,3013.06,,-3013.06,,
27286,8-Oct-2018,10211074,nil,8-Oct-2018,BM9Q1K8,13769.81,14458.30,80359.74,84377.73,69919.43,,-69919.43,,
27826,6-Oct-2018,10211075,nil,6-Oct-2018,BM9S1G7,52600.00,62068.00,220660.00,260378.80,198310.80,,-198310.80,,
26639,9-Oct-2018,10211076,nil,9-Oct-2018,BM9U6Z1,2553.20,3012.78,14361.71,16946.82,13934.04,,-13934.04,,
27502,9-Oct-2018,10211081,nil,9-Oct-2018,BM9Q2X9,75900.00,89562.00,77400.00,91332.00,1770.00,,-1770.00,,
27636,9-Oct-2018,10211083,nil,9-Oct-2018,BM9Q2G8,6288.78,7420.76,7893.06,9313.81,1893.05,,-1893.05,,
27959,9-Oct-2018,10211084,nil,9-Oct-2018,BM00008,210.53,248.43,12489.45,14737.55,14489.13,,-14489.13,,
27298,9-Oct-2018,10211085,nil,9-Oct-2018,BM9P8T7,14556.82,17177.05,44810.12,52875.94,35698.89,,-35698.89,,
27614,9-Oct-2018,10211087,nil,9-Oct-2018,BM9Z5Y5,5240.00,6183.20,26470.00,31234.60,25051.40,,-25051.40,,
27919,10-Oct-2018,10211090,nil,10-Oct-2018,BM9V6Y3,265.15,312.88,27970.16,33004.79,32691.91,,-32691.91,,
27071,11-Oct-2018,10211103,nil,11-Oct-2018,BM9T6W8,71556.00,80142.72,78022.00,87384.64,7241.92,,-7241.92,,
28009,12-Oct-2018,10211104,nil,12-Oct-2018,BM00008,550.00,649.00,110620.96,130532.73,129883.73,,-129883.73,,
28127,13-Oct-2018,10211107,nil,13-Oct-2018,BM9W4A4,84000.00,94080.00,167420.00,187510.40,93430.40,,-93430.40,,
27389,15-Oct-2018,10211111,nil,15-Oct-2018,BM9M9M2,1563.60,1845.05,6639.60,7834.73,5989.68,,-5989.68,,
27572,15-Oct-2018,10211113,nil,15-Oct-2018,BM9U5L2,22765.96,26863.83,85957.45,101429.79,74565.96,,-74565.96,,
27860,15-Oct-2018,10211117,nil,15-Oct-2018,BM00008,9000.00,10620.00,111625.00,131717.50,121097.50,,-121097.50,,
28043,16-Oct-2018,10211118,nil,16-Oct-2018,BM9T9A3,37192.80,43887.50,260932.80,307900.70,264013.20,,-264013.20,,
28079,16-Oct-2018,10211120,nil,16-Oct-2018,BM9X8U8,302.10,356.48,3320.62,3918.33,3561.85,,-3561.85,,
28026,16-Oct-2018,10211122,nil,16-Oct-2018,BM0A4K1,752.84,888.35,1577.80,1861.80,973.45,,-973.45,,
27999,16-Oct-2018,10211123,nil,16-Oct-2018,BM9D7F3,51064.50,53617.73,340430.00,357451.50,303833.78,,-303833.78,,
25880,16-Oct-2018,10211124,nil,16-Oct-2018,BM0K9T2,16805.00,19829.90,46636.00,55030.48,35200.58,,-35200.58,,
20997,16-Oct-2018,10211125,nil,16-Oct-2018,BM9Q3G8,9116.80,10757.82,190000.01,224200.01,213442.19,,-213442.19,,
28047,16-Oct-2018,10211126,nil,16-Oct-2018,BM9L1T5,6564.00,7745.52,9546.00,11264.28,3518.76,,-3518.76,,
28177,16-Oct-2018,10211128,nil,16-Oct-2018,BM9Q3N7,13130.00,15493.40,18053.00,21302.54,5809.14,,-5809.14,,
28044,17-Oct-2018,10211131,nil,17-Oct-2018,BM9Q3J6,34889.00,41169.02,38489.00,45417.02,4248.00,,-4248.00,,
28146,17-Oct-2018,10211132,nil,17-Oct-2018,BM9R1P5,26645.00,31441.10,34945.00,41235.10,9794.00,,-9794.00,,
27925,17-Oct-2018,10211133,nil,17-Oct-2018,BM9U6S5,32800.00,34440.00,92400.00,97020.00,62580.00,,-62580.00,,
28242,17-Oct-2018,10211134,nil,17-Oct-2018,BM9U9B5,13122.00,15483.96,244215.00,288173.70,272689.74,,-272689.74,,
27960,17-Oct-2018,10211135,nil,17-Oct-2018,BM9T4R3,34042.59,35744.72,107698.00,113082.90,77338.18,,-77338.18,,
28104,17-Oct-2018,10211138,nil,17-Oct-2018,BM00008,526.32,621.06,11144.57,13150.59,12529.54,,-12529.54,,
27912,20-Oct-2018,10211141,nil,20-Oct-2018,BM9Y5X9,29333.34,34613.34,128492.58,151621.24,117007.90,,-117007.90,,
28107,23-Oct-2018,10211146,nil,23-Oct-2018,BM9G7I5,11824.50,13952.91,15324.50,18082.91,4130.00,,-4130.00,,
28070,23-Oct-2018,10211147,nil,23-Oct-2018,BM9Y2G7,35106.38,41425.53,242553.20,286212.78,244787.25,,-244787.25,,
28053,23-Oct-2018,10211148,nil,23-Oct-2018,BM9Y2G7,35106.38,41425.53,215957.46,254829.80,213404.27,,-213404.27,,
28296,24-Oct-2018,10211158,nil,24-Oct-2018,BM9Z3U8,29606.60,34935.79,137668.65,162449.01,127513.22,,-127513.22,,
28387,24-Oct-2018,10211164,nil,24-Oct-2018,BM9O4Q6,21000.00,24780.00,21500.00,25370.00,590.00,,-590.00,,
28391,25-Oct-2018,10211167,nil,25-Oct-2018,BM9L8S5,5100.00,6018.00,20400.00,24072.00,18054.00,,-18054.00,,
28164,25-Oct-2018,10211169,nil,25-Oct-2018,BM00008,500.00,590.00,5876.34,6934.08,6344.08,,-6344.08,,
27389,15-Oct-2018,10211170,nil,25-Oct-2018,BM9L8S6,6085.24,7180.58,6954.56,8206.38,1025.80,,-1025.80,,
27323,24-Oct-2018,10211173,nil,24-Oct-2018,BM9Q5Q3,11944.40,14094.39,24421.36,28817.20,14722.81,,-14722.81,,
27841,23-Oct-2018,10211174,nil,23-Oct-2018,BM9V5X4,20500.00,24190.00,51280.00,60510.40,36320.40,,-36320.40,,
28312,26-Oct-2018,10211175,nil,26-Oct-2018,BM9O7F8,79128.00,93371.04,165362.40,195127.63,101756.59,,-101756.59,,
28064,24-Oct-2018,10211176,nil,24-Oct-2018,BM9N1X4,5844.00,6895.92,13243.00,15626.74,8730.82,,-8730.82,,
26068,26-Oct-2018,10211178,nil,26-Oct-2018,BM9R3J5,66293.96,78226.87,1070758.00,1263494.44,1185267.57,,-1185267.57,,
19875,26-Oct-2018,10211179,nil,26-Oct-2018,BM9C6B7,120000.00,141600.00,0.00,0.00,141600.00,,141600.00,,
26019,24-Oct-2018,10211182,nil,24-Oct-2018,BM0C9C5,6767.00,7985.06,28089.00,33145.02,25159.96,,-25159.96,,
28163,26-Oct-2018,10211185,nil,26-Oct-2018,BM9Y6H9,6264.13,6264.13,60916.28,60916.28,54652.15,,-54652.15,,
27932,29-Oct-2018,10211187,nil,29-Oct-2018,BM9S8V7,3289.50,3881.61,3868.50,4564.83,683.22,,-683.22,,
26726,29-Oct-2018,10211189,nil,29-Oct-2018,BM9Y7B5,60200.00,71036.00,241013.39,284395.80,213359.80,,-213359.80,,
28506,29-Oct-2018,10211190,nil,30-Oct-2018,BM9E5F9,88315.00,104211.70,950729.25,1121860.52,1017648.82,,-1017648.82,,
28362,29-Oct-2018,10211194,nil,29-Oct-2018,BM9Q3S4,4101.08,4839.27,7326.89,8645.73,3806.46,,-3806.46,,
28340,29-Oct-2018,10211195,nil,29-Oct-2018,BM9P8D8,203505.00,240135.90,326422.06,385178.03,145042.13,,-145042.13,,
27872,30-Oct-2018,10211196,nil,30-Oct-2018,BM9R1B1,29400.00,34692.00,94975.00,112070.50,77378.50,,-77378.50,,
28239,30-Oct-2018,10211197,nil,30-Oct-2018,BM9Z1D6,150.00,150.00,49793.85,49793.85,49643.85,,-49643.85,,
26390,30-Oct-2018,10211199,nil,30-Oct-2018,BM9D9F6,4767.40,5625.53,10465.00,12348.70,6723.17,,-6723.17,,
27606,30-Oct-2018,10211201,nil,30-Oct-2018,BM9Q5M9,4000.00,4720.00,93185.00,109958.30,105238.30,,-105238.30,,
28624,31-Oct-2018,10211203,nil,31-Oct-2018,BM9X5D2,4094.40,4831.39,17679.04,20861.27,16029.88,,-16029.88,,
28637,31-Aug-2018,10211207,nil,31-Aug-2018,BM9G9N3,288043.48,339891.31,976418.54,1152173.88,812282.57,,-812282.57,,
28597,31-Oct-2018,10211211,nil,1-Nov-2018,BM9M9M2,8500.00,9775.00,8500.00,10030.00,255.00,,-255.00,,
28661,1-Nov-2018,10211212,nil,1-Nov-2018,BM9G6L5,101250.00,119475.00,104820.00,123687.60,4212.60,,-4212.60,,
28393,1-Nov-2018,10211214,nil,1-Nov-2018,BM9U3Y6,1340.00,1407.00,36180.00,37989.00,36582.00,,-36582.00,,
27902,1-Nov-2018,10211216,nil,1-Nov-2018,BM9J1L3,66761.35,78778.39,79676.25,94017.98,15239.58,,-15239.58,,
27294,1-Nov-2018,10211221,nil,1-Nov-2018,BM9Z1E3,5550.00,6549.00,39930.00,47117.40,40568.40,,-40568.40,,
28027,1-Nov-2018,10211222,nil,1-Nov-2018,BM9X2F6,49544.00,58461.92,239838.00,283008.84,224546.92,,-224546.92,,
28629,2-Nov-2018,10211224,nil,2-Nov-2018,BM9Z0C6,20000.00,21000.00,40000.00,42000.00,21000.00,,-21000.00,,
28056,2-Nov-2018,10211227,nil,2-Nov-2018,BM9W6K7,10212.76,12051.06,18723.40,22093.61,10042.56,,-10042.56,,
28459,2-Nov-2018,10211229,nil,2-Nov-2018,BM0A3B7,888.00,1047.84,16814.00,19840.52,18792.68,,-18792.68,,
28641,2-Nov-2018,10211231,nil,2-Nov-2018,BM9T9A3,46491.00,54859.38,56491.00,66659.38,11800.00,,-11800.00,,
21413,26-Jun-2018,10211235,nil,26-Jun-2018,BM9P5R9,3442074.47,3614178.19,3515727.93,3691514.33,77336.13,,-77336.13,,
26576,5-Nov-2018,10211239,nil,5-Nov-2018,BM9Q2Y2,11760.00,13876.80,109464.00,129167.52,115290.72,,-115290.72,,
28765,5-Nov-2018,10211240,nil,5-Nov-2018,BM9M9K2,75000.00,88500.00,118600.00,139948.00,51448.00,,-51448.00,,
26361,5-Nov-2018,10211246,nil,5-Nov-2018,BM9P4R7,42250.00,49855.00,94932.79,112020.69,62165.69,,-62165.69,,
28601,5-Nov-2018,10211248,nil,5-Nov-2018,BM9Y8V1,166755.30,196771.25,211989.30,250147.37,53376.12,,-53376.12,,
28421,6-Nov-2018,10211251,nil,6-Nov-2018,BM9P3W1,3191.49,3765.96,19782.63,23343.50,19577.55,,-19577.55,,
28716,12-Nov-2018,10211258,nil,31-Aug-2018,BM9F1O3,42083.52,49658.55,1299973.57,1533968.81,1484310.26,,-1484310.26,,
27546,12-Nov-2018,10211259,nil,12-Nov-2018,BM0C9B7,8110.00,9569.80,26505.00,31275.90,21706.10,,-21706.10,,
14532,12-Nov-2018,10211260,nil,12-Nov-2018,BM9R3E7,221808.50,261734.03,569412.15,671906.34,410172.31,,-410172.31,,
26391,13-Nov-2018,10211262,nil,13-Nov-2018,BM9Q1B5,4500.00,5310.00,21329.90,25169.28,19859.28,,-19859.28,,
28628,1-Nov-2018,10211264,nil,1-Nov-2018,BM9P7B6,105262.50,124209.75,111262.50,131289.75,7080.00,,-7080.00,,
28679,1-Nov-2018,10211265,nil,1-Nov-2018,BM9P7M9,56842.00,67073.56,66842.00,78873.56,11800.00,,-11800.00,,
27929,13-Nov-2018,10211267,nil,13-Nov-2018,BM9R3G7,6584.00,7769.12,11460.04,11460.04,3690.92,,-3690.92,,
28396,13-Nov-2018,10211268,nil,13-Nov-2018,BM9P7N1,80117.50,94538.65,86717.50,102326.65,7788.00,,-7788.00,,
28843,13-Nov-2018,10211270,nil,13-Nov-2018,BM9X9K3,8000.00,8400.00,18000.00,18900.00,10500.00,,-10500.00,,
28591,14-Nov-2018,10211272,nil,14-Nov-2018,BM9L8S8,6400.00,6720.00,48800.00,51240.00,44520.00,,-44520.00,,
28801,14-Nov-2018,10211273,nil,14-Nov-2018,BM9X7Z6,576.00,679.68,4341.45,5122.91,4443.23,,-4443.23,,
28874,14-Nov-2018,10211276,nil,14-Nov-2018,BM9R1P5,26645.00,31441.10,38645.00,45601.10,14160.00,,-14160.00,,
28893,14-Nov-2018,10211277,nil,14-Nov-2018,BM9P7M9,56842.00,67073.56,62841.16,74152.57,7079.01,,-7079.01,,
28772,14-Nov-2018,10211278,nil,14-Nov-2018,BM00008,350.00,413.00,7285.06,8596.37,8183.37,,-8183.37,,
28783,14-Nov-2018,10211283,nil,14-Nov-2018,BM9G8F3,3450.00,4071.00,6850.00,8083.00,4012.00,,-4012.00,,
28691,14-Nov-2018,10211286,nil,14-Nov-2018,BM9A1D6,13860.00,13860.00,37800.00,37800.00,23940.00,,-23940.00,,
28617,14-Nov-2018,10211287,nil,14-Nov-2018,BM9N9Z7,1800.00,2124.00,16500.00,19470.00,17346.00,,-17346.00,,
28705,15-Nov-2018,10211290,nil,15-Nov-2018,BM9F0F8,39500.00,46610.00,39923.73,47110.00,500.00,,-500.00,,
28729,14-Nov-2018,10211291,nil,14-Nov-2018,BM9Y3M4,36951.60,43602.89,37791.60,44594.09,991.20,,-991.20,,
28759,15-Nov-2018,10211294,nil,15-Nov-2018,BM9U9B5,13140.00,15505.20,228125.00,269187.50,253682.30,,-253682.30,,
28933,31-Aug-2018,10211295,nil,31-Aug-2018,BM9T5N6,14124171.32,16666522.16,19363323.00,22848721.14,6182198.98,,-6182198.98,,
28933,16-Nov-2018,10211297,nil,16-Nov-2018,BM9Q5S0,4770057.60,5628667.97,4882739.32,5761632.40,132964.43,,-132964.43,,
26966,16-Nov-2018,10211299,nil,16-Nov-2018,BM9D7D9,3467848.30,4092060.99,3620668.73,4272389.10,180328.11,,-180328.11,,
27963,17-Nov-2018,10211303,nil,17-Nov-2018,BM9X9Z4,27600.00,32568.00,55200.00,65136.00,32568.00,,-32568.00,,
28357,19-Nov-2018,10211305,nil,19-Nov-2018,BM9N0Z9,50675.00,59796.50,89780.00,105940.40,46143.90,,-46143.90,,
26252,14-Aug-2018,10211307,nil,19-Nov-2018,BM9P7B6,105262.50,124209.75,111691.07,131795.46,7585.71,,-7585.71,,
28755,19-Nov-2018,10211309,nil,19-Nov-2018,BM9O1P8,99.00,116.82,21347.00,25189.46,25072.64,,-25072.64,,
28496,19-Nov-2018,10211310,nil,19-Nov-2018,BM9D0U8,4308.51,5084.04,11755.32,13871.28,8787.24,,-8787.24,,
28188,19-Nov-2018,10211311,nil,19-Nov-2018,BM9Y9R9,10862.50,12817.75,18390.60,21700.91,8883.16,,-8883.16,,
29056,19-Nov-2018,10211313,nil,19-Nov-2018,BM9Q3J6,34889.00,41169.02,46769.00,55187.42,14018.40,,-14018.40,,
28488,19-Nov-2018,10211314,nil,19-Nov-2018,BM9Y7O0,9574.47,11297.87,33404.27,39417.04,28119.16,,-28119.16,,
26881,20-Nov-2018,10211319,nil,20-Nov-2018,BM9V8E1,6903.07,8145.62,47823.23,56431.41,48285.79,,-48285.79,,
27893,20-Nov-2018,10211320,nil,20-Nov-2018,BM9W2Q7,3225.81,3806.46,14139.79,16684.95,12878.50,,-12878.50,,
28913,20-Nov-2018,10211321,nil,20-Nov-2018,BM9O8C8,36750.00,43365.00,73500.00,86730.00,43365.00,,-43365.00,,
29095,20-Nov-2018,10211322,nil,20-Nov-2018,BM9Q1T8,677859.30,799873.98,677966.07,799999.96,125.99,,-125.99,,
29002,21-Nov-2018,10211324,nil,21-Nov-2018,BM9D7F3,1702.15,1787.26,6808.60,7149.03,5361.77,,-5361.77,,
29114,21-Nov-2018,10211325,nil,21-Nov-2018,BM9D2A6,295376.64,348544.44,310376.64,366244.44,17700.00,,-17700.00,,
29064,22-Nov-2018,10211329,nil,22-Nov-2018,BM9G6I0,3145.00,3522.40,10269.80,11502.18,7979.78,,-7979.78,,
29112,21-Nov-2018,10211330,nil,21-Nov-2018,BM9A1D8,41578.95,49063.16,53473.69,63098.95,14035.79,,-14035.79,,
29055,22-Nov-2018,10211332,nil,22-Nov-2018,BM9O6E2,13978.49,16494.62,16129.03,19032.26,2537.64,,-2537.64,,
27913,22-Nov-2018,10211333,nil,22-Nov-2018,BM9N6G2,35483.87,41870.97,94553.85,111573.54,69702.58,,-69702.58,,
28380,22-Nov-2018,10211335,nil,22-Nov-2018,Freight,2000.00,2360.00,439250.00,518315.00,515955.00,,-515955.00,,
29167,22-Nov-2018,10211339,nil,22-Nov-2018,BM9B6V7,824621.04,973052.83,1090414.04,1286688.57,313635.74,,-313635.74,,
28725,23-Nov-2018,10211342,nil,23-Nov-2018,BM9U6X1,479166.66,565416.66,591666.66,698166.66,132750.00,,-132750.00,,
29182,23-Nov-2018,10211345,nil,23-Nov-2018,BM9L3I6,2818.20,3325.48,101031.12,119216.72,115891.25,,-115891.25,,
28804,23-Nov-2018,10211346,nil,23-Nov-2018,BM9Q8A4,185520.76,218914.50,226281.63,267012.32,48097.83,,-48097.83,,
28934,23-Nov-2018,10211348,nil,23-Nov-2018,BM9M0Y4,10000.00,10500.00,46320.00,48636.00,38136.00,,-38136.00,,
29200,23-Nov-2018,10211349,nil,23-Nov-2018,BM9C1O8,6804.12,8028.86,8733.96,10306.07,2277.21,,-2277.21,,
25338,23-Nov-2018,10211350,nil,23-Nov-2018,BM9Q4N4,24000.00,28320.00,25800.00,30444.00,2124.00,,-2124.00,,
28072,23-Nov-2018,10211351,nil,23-Nov-2018,BM9H2V8,946.40,1116.75,89855.48,106029.47,104912.71,,-104912.71,,
28899,23-Nov-2018,10211352,nil,23-Nov-2018,BM9P6O6,1920.00,2265.60,35520.00,41913.60,39648.00,,-39648.00,,
28228,26-Nov-2018,10211357,nil,26-Nov-2018,BM9J4P0,1406.67,1659.87,13792.78,16275.48,14615.61,,-14615.61,,
29194,26-Nov-2018,10211359,nil,26-Nov-2018,BM0K9T2,3548.50,4187.23,37167.32,43857.44,39670.21,,-39670.21,,
28333,26-Nov-2018,10211361,nil,26-Nov-2018,BM9Y4A9,35263.15,39494.73,111052.65,124378.97,84884.24,,-84884.24,,
28292,26-Nov-2018,10211365,nil,26-Nov-2018,BM9N0J1,8397.50,9909.05,85448.90,100829.70,90920.65,,-90920.65,,
29149,26-Nov-2018,10211366,nil,26-Nov-2018,BM9J2U8,1344.79,1586.85,13650.80,16107.94,14521.09,,-14521.09,,
28829,26-Nov-2018,10211367,nil,26-Nov-2018,BM9W8U8,1595.50,1882.69,25856.62,30510.81,28628.12,,-28628.12,,
29089,21-Nov-2018,10211370,nil,21-Nov-2018,BM9E6M6,9131.46,10775.12,4181088.27,4933684.16,4922909.04,,-4922909.04,"has 190 line items in sprint, bible total is the total of these 190",
28031,27-Nov-2018,10211371,nil,27-Nov-2018,BM9P1X8,1000.00,1180.00,32850.00,38763.00,37583.00,,-37583.00,,
29235,27-Nov-2018,10211373,nil,27-Nov-2018,BM00008,8019.00,9462.42,196285.80,231617.24,222154.82,,-222154.82,,
28773,27-Nov-2018,10211381,nil,27-Nov-2018,BM9U7L4,10500.00,12390.00,25500.00,30090.00,17700.00,,-17700.00,,
28748,27-Nov-2018,10211382,nil,27-Nov-2018,BM00008,2175.62,2784.79,95809.62,122636.31,119851.52,,-119851.52,,
29042,27-Nov-2018,10211384,nil,27-Nov-2018,BM9N4X5,21316.50,23874.48,39736.50,44504.88,20630.40,,-20630.40,,
29296,27-Nov-2018,10211386,nil,27-Nov-2018,BM00008,13000.00,15340.00,80288.00,94739.84,79399.84,,-79399.84,,
27710,27-Nov-2018,10211387,nil,27-Nov-2018,BM9Q5N9,44327.50,52306.45,72800.45,85904.53,33598.08,,-33598.08,,
28045,28-Nov-2018,10211390,nil,28-Nov-2018,BM9Q3K5,60638.20,71553.08,68085.01,80340.31,8787.24,,-8787.24,,
29347,28-Nov-2018,10211391,nil,28-Nov-2018,BM9Y9C7,5500.00,6490.00,33000.00,38940.00,32450.00,,-32450.00,,
29223,28-Nov-2018,10211393,nil,28-Nov-2018,BM9R2S5,45.00,53.10,36002.88,42483.40,42430.30,,-42430.30,,
28382,28-Nov-2018,10211395,nil,28-Nov-2018,BM9X1Z8,197947.15,233577.64,199222.15,235082.14,1504.50,,-1504.50,,
28424,29-Nov-2018,10211407,nil,29-Nov-2018,BM0Y9P3,49233.00,58094.94,69120.00,81561.60,23466.66,,-23466.66,,
29419,31-Aug-2018,10211410,nil,30-Nov-2018,BM9E5F6,397154.40,468642.19,1461850.97,1724984.14,1256341.95,,-1256341.95,,
29227,29-Nov-2018,10211413,nil,29-Nov-2018,BM9S6I8,1548.39,1827.10,8860.41,10455.28,8628.18,,-8628.18,,
28499,30-Nov-2018,10211416,nil,30-Nov-2018,BM9Q9V3,168846.59,199238.98,174488.64,205896.60,6657.62,,-6657.62,,
29423,31-Aug-2018,10211417,nil,31-Aug-2018,BM9O4A5,207187.50,244481.25,3140962.50,3706335.75,3461854.50,,-3461854.50,,
28928,30-Nov-2018,10211418,nil,30-Nov-2018,BM9Y1B0,21052.50,23578.80,33263.15,37254.73,13675.93,,-13675.93,,
28995,30-Nov-2018,10211419,nil,30-Nov-2018,BM9H7P3,20213.36,23851.76,68963.36,81376.76,57525.00,,-57525.00,,
28629,30-Nov-2018,10211424,nil,30-Nov-2018,BM9Z0C6,8000.00,8400.00,20000.00,21000.00,12600.00,,-12600.00,,
29454,30-Nov-2018,10211425,nil,31-Aug-2018,BM9G8K0,3303270.00,3897858.60,9633530.67,11367566.19,7469707.59,,-7469707.59,,
28509,1-Dec-2018,10211428,nil,1-Dec-2018,BM9E4V0,3213.40,3791.81,32150.20,37937.24,34145.42,,-34145.42,,
29246,1-Dec-2018,10211431,nil,1-Dec-2018,BM9Y1R6,947.40,1061.09,9628.40,10783.81,9722.72,,-9722.72,,
28882,1-Dec-2018,10211432,nil,1-Dec-2018,BM9X4E0,24126.60,28469.39,37810.60,44616.51,16147.12,,-16147.12,,
29482,3-Dec-2018,10211433,nil,3-Dec-2018,BM9L8S5,4000.00,4200.00,16000.00,16800.00,12600.00,,-12600.00,,
29420,3-Dec-2018,10211434,nil,3-Dec-2018,BM9P8D8,203505.00,240135.90,308775.00,364354.50,124218.60,,-124218.60,,
29487,3-Dec-2018,10211436,nil,3-Dec-2018,BM9R8I9,22491.00,26539.38,23840.46,28131.74,1592.36,,-1592.36,,
27188,3-Dec-2018,10211439,nil,3-Dec-2018,BM9S4G1,58872.00,65936.64,258148.00,289125.76,223189.12,,-223189.12,,
29475,30-Nov-2018,10211440,nil,30-Nov-2018,BM9G2U8,1274959.00,1504451.62,4839056.90,5710087.14,4205635.52,,-4205635.52,,
28325,3-Dec-2018,10211441,nil,3-Dec-2018,BM9L6E4,1248.62,1473.37,63920.00,75425.60,73952.23,,-73952.23,,
28965,3-Dec-2018,10211442,nil,3-Dec-2018,BM9N0K7,3634.54,4288.76,30230.24,35671.68,31382.93,,-31382.93,,
18416,3-Dec-2018,10211443,nil,3-Dec-2018,BM9N3B2,3669.24,4329.70,7035.24,8301.58,3971.88,,-3971.88,,
28725,4-Dec-2018,10211444,nil,4-Dec-2018,BM00008,51358.70,60603.27,66358.70,78303.27,17700.00,,-17700.00,,
29494,4-Dec-2018,10211445,nil,4-Dec-2018,BM9P7B6,126315.00,149051.70,135814.99,160261.69,11209.99,,-11209.99,,
29054,4-Dec-2018,10211446,nil,4-Dec-2018,BM9U9G1,5319.00,6276.42,14527.52,17142.47,10866.05,,-10866.05,,
29523,4-Dec-2018,10211447,nil,4-Dec-2018,BM9S7V4,139140.00,178099.20,287176.00,367585.28,189486.08,,-189486.08,,
27981,4-Dec-2018,10211451,nil,4-Dec-2018,BM9P5M8,29000.00,34220.00,58000.00,68440.00,34220.00,,-34220.00,,
29012,4-Dec-2018,10211455,nil,4-Dec-2018,BM9Y0B6,40578.72,47882.89,60891.49,71851.96,23969.07,,-23969.07,,
29582,16-Oct-2018,10211456,nil,16-Oct-2018,BM9K7T4,103183.98,121757.10,374230.01,441591.41,319834.32,,-319834.32,,
29563,5-Dec-2018,10211457,nil,5-Dec-2018,BM9Q3J6,139556.00,164676.08,150112.67,177132.95,12456.87,,-12456.87,,
29573,5-Dec-2018,10211458,nil,5-Dec-2018,BM9V3C5,10056.00,11866.08,40908.50,48272.03,36405.95,,-36405.95,,
29189,5-Dec-2018,10211459,nil,5-Dec-2018,BM9Y8M4,26595.74,31382.97,36702.12,43308.50,11925.53,,-11925.53,,
28831,5-Dec-2018,10211462,nil,5-Dec-2018,BM9W3L5,3590.43,4236.71,35239.36,41582.44,37345.74,,-37345.74,,
29137,6-Dec-2018,10211463,nil,6-Dec-2018,BM9Z1N1,283200.00,334176.00,295626.94,348839.79,14663.79,,-14663.79,,
29183,7-Dec-2018,10211470,nil,7-Dec-2018,BM9Z1Q8,3266.00,3853.88,79112.00,93352.16,89498.28,,-89498.28,,
29187,7-Dec-2018,10211472,nil,7-Dec-2018,BM9I5B4,1450.00,1711.00,16880.00,19918.40,18207.40,,-18207.40,,
29590,7-Dec-2018,10211474,nil,7-Dec-2018,BM9O4H6,7446.74,8787.15,39574.64,46698.08,37910.92,,-37910.92,,
29638,7-Dec-2018,10211475,nil,7-Dec-2018,BM9T4N5,7659.72,9038.47,15106.46,17825.62,8787.15,,-8787.15,,
